feature,icc_A,n_A,icc_B,n_B,pass_icc,n_missing_A_R1,candidate
wavelet-LHH_gldm_GrayLevelVariance,0.7890784349894955,22,-0.30832209494363394,8,True,0,True
wavelet-LHH_gldm_HighGrayLevelEmphasis,0.5497919870016312,22,-0.06044499046451092,8,False,0,False
wavelet-LHH_gldm_LargeDependenceEmphasis,0.3666920881630799,22,-0.4743085420559705,8,False,0,False
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.5661426348135338,22,0.3074972514821455,8,False,0,False
wavelet-LHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.22183360228694304,22,0.026573444757570088,8,False,0,False
wavelet-LHH_gldm_LowGrayLevelEmphasis,0.42961310455978985,22,0.18542200177148863,8,False,0,False
wavelet-LHH_gldm_SmallDependenceEmphasis,0.7717893661775441,22,-0.36321546130138627,8,True,0,True
wavelet-LHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.6111344683010139,22,-0.10882289090867461,8,False,0,False
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.4733021588445616,22,0.30874861702526113,8,False,0,False
wavelet-LHH_ngtdm_Busyness,0.477986997325039,22,0.5098502575792885,8,False,0,False
wavelet-LHH_ngtdm_Coarseness,0.6868952727579012,22,0.18163943509140468,8,False,0,False
wavelet-LHH_ngtdm_Complexity,0.5969028996799982,22,-0.04198997207024644,8,False,0,False
wavelet-LHH_ngtdm_Contrast,0.8819791296875711,22,-0.5089453765047217,8,True,0,True
wavelet-LHH_ngtdm_Strength,0.9293591582586543,22,0.056466875812667204,8,True,0,True
wavelet-HLL_firstorder_10Percentile,0.7943322084188893,22,0.7458229910670647,8,True,0,True
wavelet-HLL_firstorder_90Percentile,0.658732231161998,22,0.798405939446429,8,False,0,False
wavelet-HLL_firstorder_Energy,0.45972497878125823,22,0.4708610099588962,8,False,0,False
wavelet-HLL_firstorder_Entropy,0.7235252458999364,22,0.7112574599596677,8,False,0,False
wavelet-HLL_firstorder_InterquartileRange,0.7887630528635463,22,0.8251669893844846,8,True,0,True
wavelet-HLL_firstorder_Kurtosis,0.5534724693228166,22,-0.07734552159265141,8,False,0,False
wavelet-HLL_firstorder_Maximum,0.5495733209553331,22,0.15316379044571005,8,False,0,False
wavelet-HLL_firstorder_MeanAbsoluteDeviation,0.7026046523449168,22,0.7523266853599919,8,False,0,False
wavelet-HLL_firstorder_Mean,0.17369886703558665,22,0.7110766444740442,8,False,0,False
wavelet-HLL_firstorder_Median,0.4214637453590968,22,0.7703444994074129,8,False,0,False
wavelet-HLL_firstorder_Minimum,0.5736362394193858,22,0.41779144571677057,8,False,0,False
wavelet-HLL_firstorder_Range,0.5733068236015051,22,0.2978431133005457,8,False,0,False
wavelet-HLL_firstorder_RobustMeanAbsoluteDeviation,0.7798891397704756,22,0.8097059117496153,8,True,0,True
wavelet-HLL_firstorder_RootMeanSquared,0.6331186971299855,22,0.6455761758596135,8,False,0,False
wavelet-HLL_firstorder_Skewness,0.5060166461984725,22,0.583313569778645,8,False,0,False
wavelet-HLL_firstorder_TotalEnergy,0.4597249787812581,22,0.4708610099588959,8,False,0,False
wavelet-HLL_firstorder_Uniformity,0.8175897150123645,22,0.7343753075638721,8,True,0,True
wavelet-HLL_firstorder_Variance,0.6151240839045976,22,0.6408681477117034,8,False,0,False
wavelet-HLL_glcm_Autocorrelation,0.5687101119404128,22,0.34730345457960743,8,False,0,False
wavelet-HLL_glcm_ClusterProminence,0.3382585272170155,22,0.16583515483375408,8,False,0,False
wavelet-HLL_glcm_ClusterShade,0.1896004118660571,22,0.5311457041393747,8,False,0,False
wavelet-HLL_glcm_ClusterTendency,0.6010718129530833,22,0.5814605008632419,8,False,0,False
wavelet-HLL_glcm_Contrast,0.654840501225321,22,0.682966061728644,8,False,0,False
wavelet-HLL_glcm_Correlation,0.6039673171991051,22,-0.19663027640868516,8,False,0,False
wavelet-HLL_glcm_DifferenceAverage,0.7332908092175063,22,0.7319773256478913,8,False,0,False
wavelet-HLL_glcm_DifferenceEntropy,0.7358934870773173,22,0.6956106530873669,8,False,0,False
wavelet-HLL_glcm_DifferenceVariance,0.5478887447863584,22,0.5450609011971705,8,False,0,False
wavelet-HLL_glcm_Id,0.8156243909702632,22,0.7288951884891413,8,True,0,True
wavelet-HLL_glcm_Idm,0.827311466295762,22,0.7295186896974482,8,True,0,True
wavelet-HLL_glcm_Idmn,0.637344107729064,22,-0.18297790022011087,8,False,0,False
wavelet-HLL_glcm_Idn,0.6013387370161036,22,-0.15558166604422344,8,False,0,False
wavelet-HLL_glcm_Imc1,0.7977167335142996,22,0.11568054279034184,8,True,0,True
wavelet-HLL_glcm_Imc2,0.7949804516604638,22,0.3903992234763179,8,True,0,True
wavelet-HLL_glcm_InverseVariance,0.8098574809306882,22,0.7505874084400121,8,True,0,True
wavelet-HLL_glcm_JointAverage,0.5683050898716097,22,0.3872446473227495,8,False,0,False
wavelet-HLL_glcm_JointEnergy,0.8495105335786929,22,0.7191152501903663,8,True,0,True
wavelet-HLL_glcm_JointEntropy,0.7397688003686518,22,0.7336933418865528,8,False,0,False
wavelet-HLL_glcm_MCC,0.33209697644282354,22,0.22202764080350257,8,False,0,False
wavelet-HLL_glcm_MaximumProbability,0.8582608221753874,22,0.7235736079334488,8,True,0,True
wavelet-HLL_glcm_SumAverage,0.56830508987161,22,0.3872446473227488,8,False,0,False
wavelet-HLL_glcm_SumEntropy,0.724709791497824,22,0.689672637606398,8,False,0,False
wavelet-HLL_glcm_SumSquares,0.6246003236519253,22,0.6754677842747564,8,False,0,False
wavelet-HLL_glrlm_GrayLevelNonUniformity,0.8146744359899681,22,0.6253549429046951,8,True,0,True
wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,0.8056300723471264,22,0.7043459761745339,8,True,0,True
wavelet-HLL_glrlm_GrayLevelVariance,0.6047160839925153,22,0.5990557196046171,8,False,0,False
wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0.5700423722996025,22,0.3482977713802046,8,False,0,False
wavelet-HLL_glrlm_LongRunEmphasis,0.8966909490153216,22,0.5879253118281961,8,True,0,True
wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,0.5504274740934894,22,0.20514696620415762,8,False,0,False
wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.8496982962090672,22,0.3563397905365918,8,True,0,True
wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,0.7914998454904957,22,0.27171585000631815,8,True,0,True
wavelet-HLL_glrlm_RunEntropy,0.6421511104259063,22,0.3774046184595459,8,False,0,False
wavelet-HLL_glrlm_RunLengthNonUniformity,0.7083215606388525,22,0.5692725520191056,8,False,0,False
wavelet-HLL_glrlm_RunLengthNonUniformityNormalized,0.8724962556144056,22,0.6547087895666376,8,True,0,True
wavelet-HLL_glrlm_RunPercentage,0.8832320335283599,22,0.6497725265016016,8,True,0,True
wavelet-HLL_glrlm_RunVariance,0.9023732791534801,22,0.5576106334958756,8,True,0,True
wavelet-HLL_glrlm_ShortRunEmphasis,0.8792720260715319,22,0.6543845796803692,8,True,0,True
wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis,0.5749229905917853,22,0.37995425353526935,8,False,0,False
wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis,0.7710417802367915,22,0.2486883984108258,8,True,0,True
wavelet-HLL_glszm_GrayLevelNonUniformity,0.7737808200402693,22,0.7018377501193912,8,True,0,True
wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,0.7368608308026866,22,0.36465903537933203,8,False,0,False
wavelet-HLL_glszm_GrayLevelVariance,0.49103682700811824,22,0.20488874013931568,8,False,0,False
wavelet-HLL_glszm_HighGrayLevelZoneEmphasis,0.5677517206937438,22,0.32986368432503765,8,False,0,False
wavelet-HLL_glszm_LargeAreaEmphasis,0.7559644876036903,22,0.5904111548001953,8,True,0,True
wavelet-HLL_glszm_LargeAreaHighGrayLevelEmphasis,0.783312782586949,22,0.37459731395859475,8,True,0,True
wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.9682091666859316,22,0.5075969315624551,8,True,0,True
wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.8552827340159608,22,0.27004112738116764,8,True,0,True
wavelet-HLL_glszm_SizeZoneNonUniformity,0.6306889633249039,22,0.6111996983854266,8,False,0,False
wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.6124232449085982,22,0.376181415060485,8,False,0,False
wavelet-HLL_glszm_SmallAreaEmphasis,0.6145179506915026,22,0.3711755885749791,8,False,0,False
wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,0.5785258329258388,22,0.33298768244071886,8,False,0,False
wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.8624374211511183,22,0.2613899857000026,8,True,0,True
wavelet-HLL_glszm_ZoneEntropy,0.6046498469675363,22,0.10619452834138982,8,False,0,False
wavelet-HLL_glszm_ZonePercentage,0.8314273553650147,22,0.385911596277385,8,True,0,True
wavelet-HLL_glszm_ZoneVariance,0.7542049673754379,22,0.5904749949770887,8,True,0,True
wavelet-HLL_gldm_DependenceEntropy,0.5460458129992118,22,0.0671026440671395,8,False,0,False
wavelet-HLL_gldm_DependenceNonUniformity,0.6680235262898474,22,0.5842382390182659,8,False,0,False
wavelet-HLL_gldm_DependenceNonUniformityNormalized,0.867550262895918,22,0.5152957881072562,8,True,0,True
wavelet-HLL_gldm_DependenceVariance,0.8924584983059833,22,0.6488561711365742,8,True,0,True
wavelet-HLL_gldm_GrayLevelNonUniformity,0.811114935252889,22,0.6239644165724628,8,True,0,True
wavelet-HLL_gldm_GrayLevelVariance,0.6146580370456989,22,0.6464350541641025,8,False,0,False
wavelet-HLL_gldm_HighGrayLevelEmphasis,0.5702874822705726,22,0.3496931237682718,8,False,0,False
wavelet-HLL_gldm_LargeDependenceEmphasis,0.8997448258444493,22,0.6867241367129113,8,True,0,True
wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.5334239280057775,22,0.06355197759729415,8,False,0,False
wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.88761282360023,22,0.45724119507731814,8,True,0,True
wavelet-HLL_gldm_LowGrayLevelEmphasis,0.7883842895096228,22,0.27335237985550576,8,True,0,True
wavelet-HLL_gldm_SmallDependenceEmphasis,0.8280946918519151,22,0.40558935772430155,8,True,0,True
wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.6547587352309331,22,0.5067586001917647,8,False,0,False
wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.6375649457870664,22,0.08451401958759584,8,False,0,False
wavelet-HLL_ngtdm_Busyness,0.7534051024982636,22,0.5802344569096671,8,True,0,True
wavelet-HLL_ngtdm_Coarseness,0.6872579732436254,22,0.30961477517535485,8,False,0,False
wavelet-HLL_ngtdm_Complexity,0.47915393577089,22,0.31351322932717585,8,False,0,False
wavelet-HLL_ngtdm_Contrast,0.8826726885558729,22,0.034083695008745224,8,True,0,True
wavelet-HLL_ngtdm_Strength,0.9067409248894973,22,0.7518747921602462,8,True,0,True
wavelet-HLH_firstorder_10Percentile,0.312196238469894,22,0.3341572369711862,8,False,0,False
wavelet-HLH_firstorder_90Percentile,0.3354472861824237,22,0.33283288192568494,8,False,0,False
wavelet-HLH_firstorder_Energy,0.24297824525524456,22,-0.03542830950414513,8,False,0,False
wavelet-HLH_firstorder_Entropy,0.4897209923136963,22,0.39314334068114426,8,False,0,False
wavelet-HLH_firstorder_InterquartileRange,0.34704249665309644,22,0.33359616552402926,8,False,0,False
wavelet-HLH_firstorder_Kurtosis,0.6556141783054946,22,0.015487661943180735,8,False,0,False
wavelet-HLH_firstorder_Maximum,0.09474946711828602,22,-0.09439634237484638,8,False,0,False
wavelet-HLH_firstorder_MeanAbsoluteDeviation,0.3106895793312717,22,0.3213917174402408,8,False,0,False
wavelet-HLH_firstorder_Mean,0.2099572110308297,22,0.3111013492676425,8,False,0,False
wavelet-HLH_firstorder_Median,0.21435375684580546,22,0.34956142932508233,8,False,0,False
wavelet-HLH_firstorder_Minimum,0.37262200485604063,22,-0.015817927000906413,8,False,0,False
wavelet-HLH_firstorder_Range,0.22189717218005,22,-0.03825792972350434,8,False,0,False
wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation,0.33626723653883783,22,0.33124376468186606,8,False,0,False
wavelet-HLH_firstorder_RootMeanSquared,0.29291806813132054,22,0.3053140173279338,8,False,0,False
wavelet-HLH_firstorder_Skewness,0.6431476464024894,22,0.015118954224887233,8,False,0,False
wavelet-HLH_firstorder_TotalEnergy,0.24297824525524422,22,-0.03542830950414504,8,False,0,False
wavelet-HLH_firstorder_Uniformity,0.5925434297431911,22,0.4440598132814639,8,False,0,False
wavelet-HLH_firstorder_Variance,0.11723845983648794,22,0.21405003832420533,8,False,0,False
wavelet-HLH_glcm_Autocorrelation,0.22939167318440307,22,-0.013881838990453846,8,False,0,False
wavelet-HLH_glcm_ClusterProminence,0.007590245844042087,22,0.056128723308611204,8,False,0,False
wavelet-HLH_glcm_ClusterShade,0.5301467594597262,22,-0.027784845057050343,8,False,0,False
wavelet-HLH_glcm_ClusterTendency,0.14088417683980978,22,0.23544226507461538,8,False,0,False
wavelet-HLH_glcm_Contrast,0.11875846515995607,22,0.23602891736286472,8,False,0,False
wavelet-HLH_glcm_Correlation,0.6529267166665382,22,0.4003487391885529,8,False,0,False
wavelet-HLH_glcm_DifferenceAverage,0.33184210909173667,22,0.3480025846781093,8,False,0,False
wavelet-HLH_glcm_DifferenceEntropy,0.510137194531948,22,0.40722547493549416,8,False,0,False
wavelet-HLH_glcm_DifferenceVariance,0.1076435551510616,22,0.2138322775289585,8,False,0,False
wavelet-HLH_glcm_Id,0.6196586126471144,22,0.4418722343750964,8,False,0,False
wavelet-HLH_glcm_Idm,0.6452765152564166,22,0.45284849555186807,8,False,0,False
wavelet-HLH_glcm_Idmn,0.4418478290049593,22,0.0823130047171994,8,False,0,False
wavelet-HLH_glcm_Idn,0.4403174389268924,22,0.08595938336769958,8,False,0,False
wavelet-HLH_glcm_Imc1,0.6609171816563547,22,0.6341561110781483,8,False,0,False
wavelet-HLH_glcm_Imc2,0.6730545518879958,22,0.6379115354383158,8,False,0,False
wavelet-HLH_glcm_InverseVariance,0.6358383349699802,22,0.45676734002004904,8,False,0,False
wavelet-HLH_glcm_JointAverage,0.3675511283519546,22,0.0025059037174577593,8,False,0,False
wavelet-HLH_glcm_JointEnergy,0.5949689539485764,22,0.46564321815912046,8,False,0,False
wavelet-HLH_glcm_JointEntropy,0.5267287827648807,22,0.3988768856309403,8,False,0,False
wavelet-HLH_glcm_MCC,0.6939819492694682,22,0.30493390330065734,8,False,0,False
wavelet-HLH_glcm_MaximumProbability,0.6358229022997129,22,0.42226338002911123,8,False,0,False
wavelet-HLH_glcm_SumAverage,0.36755112835195564,22,0.002505903717457855,8,False,0,False
wavelet-HLH_glcm_SumEntropy,0.5207652609526078,22,0.4145079632888924,8,False,0,False
wavelet-HLH_glcm_SumSquares,0.1293895041182856,22,0.23575488890779286,8,False,0,False
wavelet-HLH_glrlm_GrayLevelNonUniformity,0.8070692081408719,22,0.6562855532169268,8,True,0,True
wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,0.5807057738576487,22,0.44170572260774077,8,False,0,False
wavelet-HLH_glrlm_GrayLevelVariance,0.11756468996596486,22,0.20734939708830002,8,False,0,False
wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,0.22546375024628873,22,-0.009590530287260259,8,False,0,False
wavelet-HLH_glrlm_LongRunEmphasis,0.7168272188582645,22,0.5448416660062404,8,False,0,False
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,0.2296563673623105,22,-0.05692696754778101,8,False,0,False
wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0.513069244998354,22,0.5522207764476547,8,False,0,False
wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,0.49964939840499706,22,0.4716593119067755,8,False,0,False
wavelet-HLH_glrlm_RunEntropy,0.4230543692726049,22,0.2768879608795316,8,False,0,False
wavelet-HLH_glrlm_RunLengthNonUniformity,0.7065161865476551,22,0.4700554812235672,8,False,0,False
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,0.6992942988052809,22,0.5709654791232306,8,False,0,False
wavelet-HLH_glrlm_RunPercentage,0.7146370365114426,22,0.5570800690082005,8,False,0,False
wavelet-HLH_glrlm_RunVariance,0.7298725805384989,22,0.5198505941834964,8,False,0,False
wavelet-HLH_glrlm_ShortRunEmphasis,0.7010423086674035,22,0.5739952217864532,8,False,0,False
wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,0.2233285591900745,22,-0.0008848047558760045,8,False,0,False
wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,0.4950411666045512,22,0.44169304123282516,8,False,0,False
wavelet-HLH_glszm_GrayLevelNonUniformity,0.7476695964512431,22,0.6100212555914207,8,False,0,False
wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,0.5108505845024531,22,0.4433063233799525,8,False,0,False
wavelet-HLH_glszm_GrayLevelVariance,0.12392843638280689,22,0.1301164602752027,8,False,0,False
wavelet-HLH_glszm_HighGrayLevelZoneEmphasis,0.22467349998747962,22,-0.010417573193390301,8,False,0,False
wavelet-HLH_glszm_LargeAreaEmphasis,0.550401478625448,22,0.4353939456685053,8,False,0,False
wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.7066640533445508,22,0.4812792056384455,8,False,0,False
wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,0.6168939521554875,22,0.5480930161898367,8,False,0,False
wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.4807956811734891,22,0.5778644528785198,8,False,0,False
wavelet-HLH_glszm_SizeZoneNonUniformity,0.5720345936130302,22,0.12231549716949572,8,False,0,False
wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.09670448734770516,22,0.22600309175259928,8,False,0,False
wavelet-HLH_glszm_SmallAreaEmphasis,0.1071946652980655,22,0.21189688636450946,8,False,0,False
wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.1941649414882016,22,-0.011733945324401746,8,False,0,False
wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.47090707258321235,22,0.5339690998248069,8,False,0,False
wavelet-HLH_glszm_ZoneEntropy,0.5097466248389636,22,0.39217614742423135,8,False,0,False
wavelet-HLH_glszm_ZonePercentage,0.6185040523086194,22,0.5957800632655995,8,False,0,False
wavelet-HLH_glszm_ZoneVariance,0.5498778818504824,22,0.4347936365990834,8,False,0,False
wavelet-HLH_gldm_DependenceEntropy,0.34536265222917417,22,0.17295011116269274,8,False,0,False
wavelet-HLH_gldm_DependenceNonUniformity,0.6364567659704397,22,0.18714130298019188,8,False,0,False
wavelet-HLH_gldm_DependenceNonUniformityNormalized,0.5684328055685582,22,0.4982474816473883,8,False,0,False
wavelet-HLH_gldm_DependenceVariance,0.7861936608216339,22,0.48685393811068356,8,True,0,True
wavelet-HLH_gldm_GrayLevelNonUniformity,0.8061214466950739,22,0.6398205705817325,8,True,0,True
wavelet-HLH_gldm_GrayLevelVariance,0.11720847506377309,22,0.21197537268653086,8,False,0,False
wavelet-HLH_gldm_HighGrayLevelEmphasis,0.22548285285916325,22,-0.009603847936702116,8,False,0,False
wavelet-HLH_gldm_LargeDependenceEmphasis,0.7251554385921839,22,0.5517805074993297,8,False,0,False
wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.2789776079808345,22,-0.2816632463380819,8,False,0,False
wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.5300738299029256,22,0.6085152847740264,8,False,0,False
wavelet-HLH_gldm_LowGrayLevelEmphasis,0.5008317908581456,22,0.46383781880880814,8,False,0,False
wavelet-HLH_gldm_SmallDependenceEmphasis,0.5811246278633299,22,0.5628377360453959,8,False,0,False
wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.16016864954926707,22,0.04678495865986649,8,False,0,False
wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.4019206199639327,22,0.010854818669375288,8,False,0,False
wavelet-HLH_ngtdm_Busyness,0.7949107720894172,22,0.3694101680234278,8,True,0,True
wavelet-HLH_ngtdm_Coarseness,0.6916625166427081,22,0.20581748876841108,8,False,0,False
wavelet-HLH_ngtdm_Complexity,0.04869435497847199,22,0.037319954806522164,8,False,0,False
wavelet-HLH_ngtdm_Contrast,0.43428190306374853,22,0.7245621601543603,8,False,0,False
wavelet-HLH_ngtdm_Strength,0.7645009010242728,22,0.4564594337152627,8,True,0,True
wavelet-HHL_firstorder_10Percentile,0.7037493699766891,22,-0.6442448866304832,8,False,0,False
wavelet-HHL_firstorder_90Percentile,0.7088711846088387,22,-0.6536303772726395,8,False,0,False
wavelet-HHL_firstorder_Energy,0.5476027365580884,22,0.5763583958883451,8,False,0,False
wavelet-HHL_firstorder_Entropy,0.5104233093205074,22,-0.5475192188909004,8,False,0,False
wavelet-HHL_firstorder_InterquartileRange,0.7156922166496216,22,-0.6048350355703479,8,False,0,False
wavelet-HHL_firstorder_Kurtosis,0.5936959944122356,22,0.01583634730131862,8,False,0,False
wavelet-HHL_firstorder_Maximum,0.6770972901160048,22,-0.11104998419051058,8,False,0,False
wavelet-HHL_firstorder_MeanAbsoluteDeviation,0.7059247169896651,22,-0.6542973766893101,8,False,0,False
wavelet-HHL_firstorder_Mean,-0.3988207037993662,22,0.525111184745544,8,False,0,False
wavelet-HHL_firstorder_Median,0.3449942026610226,22,0.4098518916637302,8,False,0,False
wavelet-HHL_firstorder_Minimum,0.5556158286071998,22,-0.7208386012213776,8,False,0,False
wavelet-HHL_firstorder_Range,0.6358229622979908,22,-0.5530690872386673,8,False,0,False
wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation,0.7120175251145865,22,-0.6227119401695997,8,False,0,False
wavelet-HHL_firstorder_RootMeanSquared,0.697011492958774,22,-0.6632389964468146,8,False,0,False
wavelet-HHL_firstorder_Skewness,0.7344403568222432,22,0.49294374819891834,8,False,0,False
wavelet-HHL_firstorder_TotalEnergy,0.5476027365580884,22,0.5763583958883457,8,False,0,False
wavelet-HHL_firstorder_Uniformity,0.21819636941295661,22,-0.36701176377731215,8,False,0,False
wavelet-HHL_firstorder_Variance,0.7531178301209631,22,-0.5337917716227089,8,True,0,True
wavelet-HHL_glcm_Autocorrelation,0.40360148105159316,22,-0.5660959664756519,8,False,0,False
wavelet-HHL_glcm_ClusterProminence,0.5180137461178654,22,-0.3126351880335643,8,False,0,False
wavelet-HHL_glcm_ClusterShade,-0.014781341841091724,22,0.683399242117968,8,False,0,False
wavelet-HHL_glcm_ClusterTendency,0.7613509969892961,22,-0.5228517236497383,8,True,0,True
wavelet-HHL_glcm_Contrast,0.7725833375792144,22,-0.5155265403926995,8,True,0,True
wavelet-HHL_glcm_Correlation,0.12686158955527005,22,-0.139771777586993,8,False,0,False
wavelet-HHL_glcm_DifferenceAverage,0.7175713339438021,22,-0.6529132044206838,8,False,0,False
wavelet-HHL_glcm_DifferenceEntropy,0.5361295474437023,22,-0.599016810971388,8,False,0,False
wavelet-HHL_glcm_DifferenceVariance,0.7288601507403784,22,-0.5578001686869817,8,False,0,False
wavelet-HHL_glcm_Id,0.4204691340766862,22,-0.5329810502522855,8,False,0,False
wavelet-HHL_glcm_Idm,0.38262377937331193,22,-0.5206578302665645,8,False,0,False
wavelet-HHL_glcm_Idmn,0.449522441612357,22,0.08441361781020089,8,False,0,False
wavelet-HHL_glcm_Idn,0.4894842420762329,22,0.12990404442915984,8,False,0,False
wavelet-HHL_glcm_Imc1,0.8937796103311675,22,-0.5309185176078687,8,True,0,True
wavelet-HHL_glcm_Imc2,0.7636932554897894,22,-0.6202618128591519,8,True,0,True
wavelet-HHL_glcm_InverseVariance,0.6649324597075826,22,-0.17824021648438437,8,False,0,False
wavelet-HHL_glcm_JointAverage,0.547167130625163,22,-0.6554897667060697,8,False,0,False
wavelet-HHL_glcm_JointEnergy,0.04314334745775637,22,-0.20165688432089687,8,False,0,False
wavelet-HHL_glcm_JointEntropy,0.5002407373910035,22,-0.565906801137898,8,False,0,False
wavelet-HHL_glcm_MCC,0.41845127208544436,22,-0.20058276384022253,8,False,0,False
wavelet-HHL_glcm_MaximumProbability,0.11605462463560794,22,-0.3199111745165687,8,False,0,False
wavelet-HHL_glcm_SumAverage,0.5471671306251635,22,-0.6554897667060691,8,False,0,False
wavelet-HHL_glcm_SumEntropy,0.5273258825160564,22,-0.5871662464394604,8,False,0,False
wavelet-HHL_glcm_SumSquares,0.7671671270555813,22,-0.5194468217371763,8,True,0,True
wavelet-HHL_glrlm_GrayLevelNonUniformity,0.5743840413888939,22,0.25423175869501385,8,False,0,False
wavelet-HHL_glrlm_GrayLevelNonUniformityNormalized,0.22124849535417787,22,-0.33663890072912667,8,False,0,False
wavelet-HHL_glrlm_GrayLevelVariance,0.7486559093780027,22,-0.5623458937068052,8,False,0,False
wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,0.4084888320632875,22,-0.5696578735017466,8,False,0,False
wavelet-HHL_glrlm_LongRunEmphasis,0.025660016560589523,22,-0.1841863304708536,8,False,0,False
wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis,0.41767133744415685,22,-0.4695557749771295,8,False,0,False
wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.015254157624723957,22,-0.03199331517765118,8,False,0,False
wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.2088770123254806,22,-0.09351564810728853,8,False,0,False
wavelet-HHL_glrlm_RunEntropy,0.6570910275002559,22,-0.6029306407565913,8,False,0,False
wavelet-HHL_glrlm_RunLengthNonUniformity,0.7219390094613276,22,0.710743408076075,8,False,0,False
wavelet-HHL_glrlm_RunLengthNonUniformityNormalized,0.2518231291045813,22,-0.43494634809413146,8,False,0,False
wavelet-HHL_glrlm_RunPercentage,0.18012910254216247,22,-0.37481878122219303,8,False,0,False
wavelet-HHL_glrlm_RunVariance,0.02778169889491272,22,-0.19875581921921992,8,False,0,False
wavelet-HHL_glrlm_ShortRunEmphasis,0.14257073535795572,22,-0.3252420014107383,8,False,0,False
wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis,0.4066897889717003,22,-0.5666549526762495,8,False,0,False
wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,0.30877660338439616,22,-0.12985793431774736,8,False,0,False
wavelet-HHL_glszm_GrayLevelNonUniformity,0.7417200653384539,22,0.7724167983819289,8,False,0,False
wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.1562024500717346,22,-0.3378660051159627,8,False,0,False
wavelet-HHL_glszm_GrayLevelVariance,0.6634090442142525,22,-0.47127456284389124,8,False,0,False
wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,0.40922897615399717,22,-0.5706636687870627,8,False,0,False
wavelet-HHL_glszm_LargeAreaEmphasis,-0.007642576651925486,22,-0.01769937199883413,8,False,0,False
wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0.38644984337944466,22,0.06920368255833587,8,False,0,False
wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,-0.0021030596304124722,22,-0.0010587984244234743,8,False,0,False
wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.18769311460280788,22,-0.05791027874392581,8,False,0,False
wavelet-HHL_glszm_SizeZoneNonUniformity,0.6577922835601757,22,0.6600946712756032,8,False,0,False
wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0.26395801584132417,22,-0.29153015720985287,8,False,0,False
wavelet-HHL_glszm_SmallAreaEmphasis,0.17592764376589407,22,-0.30337656648973765,8,False,0,False
