feature,icc_A,n_A,icc_B,n_B,pass
wavelet-LHH_glcm_MaximumProbability,0.12376258309241353,22,-0.15453991569135658,8,False
wavelet-LHH_glcm_SumAverage,0.8827037197635583,22,-0.20340899075178467,8,True
wavelet-LHH_glcm_SumEntropy,0.7265388973362721,22,-0.5286828252232975,8,False
wavelet-LHH_glcm_SumSquares,0.8861688529216196,22,-0.6209966213463473,8,True
wavelet-LHH_glrlm_GrayLevelNonUniformity,0.5414735589657546,22,0.12262157128848068,8,False
wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,0.4758205919776643,22,-0.45017712466802995,8,False
wavelet-LHH_glrlm_GrayLevelVariance,0.8890044254941112,22,-0.6155374159425028,8,True
wavelet-LHH_glrlm_HighGrayLevelRunEmphasis,0.8732588121018201,22,-0.17607904238992492,8,True
wavelet-LHH_glrlm_LongRunEmphasis,0.20611833318447215,22,-0.4302449601396476,8,False
wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis,0.8663849041091489,22,-0.13993577000869623,8,True
wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0.12036415491225053,22,0.12809146726882212,8,False
wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,0.19500882489873403,22,0.21088589729644713,8,False
wavelet-LHH_glrlm_RunEntropy,0.8160184909050986,22,-0.6020240722663909,8,True
wavelet-LHH_glrlm_RunLengthNonUniformity,0.7498641871162762,22,0.607754460951637,8,False
wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,0.4019423752530061,22,-0.4984756963078678,8,False
wavelet-LHH_glrlm_RunPercentage,0.33337345215190384,22,-0.47689504074802325,8,False
wavelet-LHH_glrlm_RunVariance,0.16151246528936952,22,-0.41780842704133847,8,False
wavelet-LHH_glrlm_ShortRunEmphasis,0.3460764141246849,22,-0.4732877947019494,8,False
wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis,0.8749215679157082,22,-0.18394255070937868,8,True
wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis,0.2146875210517233,22,0.23453405047177547,8,False
wavelet-LHH_glszm_GrayLevelNonUniformity,0.7477352847121322,22,0.5277583403185442,8,False
wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,0.5297111058010909,22,-0.4035780480187918,8,False
wavelet-LHH_glszm_GrayLevelVariance,0.9000635050409602,22,-0.5393569309025674,8,True
wavelet-LHH_glszm_HighGrayLevelZoneEmphasis,0.874066514194699,22,-0.1721405549667306,8,True
wavelet-LHH_glszm_LargeAreaEmphasis,0.000828080939574914,22,-0.011215473310393414,8,False
