feature,icc_A,n_A,icc_B,n_B,pass
log-sigma-2-0-mm-3D_glcm_JointEntropy,0.8108409577729,22,0.7320708174320761,8,True
log-sigma-2-0-mm-3D_glcm_MCC,0.5072340908518513,22,0.2516036873849633,8,False
log-sigma-2-0-mm-3D_glcm_MaximumProbability,0.8129169341804294,22,0.6678764766464521,8,True
log-sigma-2-0-mm-3D_glcm_SumAverage,0.826764336286568,22,0.802907414098102,8,True
log-sigma-2-0-mm-3D_glcm_SumEntropy,0.7968978364504096,22,0.704715626032711,8,True
log-sigma-2-0-mm-3D_glcm_SumSquares,0.8157318965638308,22,0.6305587544055387,8,True
log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformity,0.7502963526785432,22,0.3124292423649574,8,True
log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.8137304638781371,22,0.6148778533532018,8,True
log-sigma-2-0-mm-3D_glrlm_GrayLevelVariance,0.7449656698497701,22,0.5258213126120195,8,False
log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.7570607123694173,22,0.7324458581852163,8,True
log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,0.8078671762895031,22,0.2736282713377583,8,True
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.7752346755026676,22,0.7583642043130416,8,True
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9023122917957731,22,0.6705840039160362,8,True
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9063875143550051,22,0.6605306952455086,8,True
log-sigma-2-0-mm-3D_glrlm_RunEntropy,0.7906754436983641,22,0.6338362833978515,8,True
log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformity,0.717174936677733,22,0.6030598519582004,8,False
log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.8145090214295312,22,0.36942289092844594,8,True
log-sigma-2-0-mm-3D_glrlm_RunPercentage,0.8049526990003321,22,0.3196677900265889,8,True
log-sigma-2-0-mm-3D_glrlm_RunVariance,0.7962009541254889,22,0.2064563074875711,8,True
log-sigma-2-0-mm-3D_glrlm_ShortRunEmphasis,0.8181042470702827,22,0.36475458163734714,8,True
log-sigma-2-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.7530319115522361,22,0.7257850865500058,8,True
log-sigma-2-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.9069218355361786,22,0.6551445646650133,8,True
log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformity,0.6667976245573555,22,0.46252249742328144,8,False
log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.7256836977395922,22,0.4924327567521079,8,False
log-sigma-2-0-mm-3D_glszm_GrayLevelVariance,0.5831658580240158,22,0.4725721993233075,8,False
log-sigma-2-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.7287769711625838,22,0.688611514632316,8,False
log-sigma-2-0-mm-3D_glszm_LargeAreaEmphasis,0.9486070825446624,22,0.2953360592374997,8,True
log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.9327186079208897,22,0.17163943632926817,8,True
log-sigma-2-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.8782233823732123,22,0.25614507189951763,8,True
log-sigma-2-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.9046135176020165,22,0.625547979713082,8,True
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.7203045172516901,22,0.8285151407837029,8,False
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.5777384993062633,22,0.030755110557977496,8,False
log-sigma-2-0-mm-3D_glszm_SmallAreaEmphasis,0.5806285284731508,22,0.01775826929552627,8,False
log-sigma-2-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.6887471797424025,22,0.6510885384544169,8,False
log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.8992625690647563,22,0.4674428701415244,8,True
log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.7894442799444275,22,0.23311376989767102,8,True
log-sigma-2-0-mm-3D_glszm_ZonePercentage,0.7291932535361728,22,0.27702416544705727,8,False
log-sigma-2-0-mm-3D_glszm_ZoneVariance,0.9488443474136966,22,0.28206127880706466,8,True
log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.7997334783402752,22,0.6171329218311081,8,True
log-sigma-2-0-mm-3D_gldm_DependenceNonUniformity,0.6991151251915828,22,0.7254085477972094,8,False
log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.7674016447214973,22,0.2885244348172969,8,True
log-sigma-2-0-mm-3D_gldm_DependenceVariance,0.8496940883004529,22,0.34025935077308217,8,True
log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,0.7592366562876458,22,0.30371853927008696,8,True
log-sigma-2-0-mm-3D_gldm_GrayLevelVariance,0.756777700819937,22,0.5278891916030012,8,True
log-sigma-2-0-mm-3D_gldm_HighGrayLevelEmphasis,0.7590254385201957,22,0.735046518362929,8,True
log-sigma-2-0-mm-3D_gldm_LargeDependenceEmphasis,0.8319281967913411,22,0.3342419628799993,8,True
log-sigma-2-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.8256956939892075,22,0.78764793062834,8,True
log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.8807087531391545,22,0.6164532657359535,8,True
log-sigma-2-0-mm-3D_gldm_LowGrayLevelEmphasis,0.9062725551590461,22,0.6625064030829348,8,True
log-sigma-2-0-mm-3D_gldm_SmallDependenceEmphasis,0.7123745053617508,22,0.24459125022865397,8,False
log-sigma-2-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.6567221206845917,22,0.5960833419443891,8,False
log-sigma-2-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.9284778737500743,22,0.3228890379073685,8,True
log-sigma-2-0-mm-3D_ngtdm_Busyness,0.67253268507344,22,0.42820274407554876,8,False
log-sigma-2-0-mm-3D_ngtdm_Coarseness,0.653595727985651,22,0.214282644795292,8,False
log-sigma-2-0-mm-3D_ngtdm_Complexity,0.6539866245278535,22,0.6114374176283272,8,False
log-sigma-2-0-mm-3D_ngtdm_Contrast,0.9097330403364868,22,0.3208643914800937,8,True
log-sigma-2-0-mm-3D_ngtdm_Strength,0.31130436682170276,22,0.2575177358045289,8,False
log-sigma-3-0-mm-3D_shape_Elongation,0.4697598842624501,22,0.5738864996852152,8,False
log-sigma-3-0-mm-3D_shape_Flatness,0.616507232972749,22,0.6148435803984232,8,False
log-sigma-3-0-mm-3D_shape_LeastAxisLength,0.7669594053436322,22,0.8118146024205378,8,True
log-sigma-3-0-mm-3D_shape_MajorAxisLength,0.7644796519635452,22,0.5697862559124197,8,True
log-sigma-3-0-mm-3D_shape_Maximum2DDiameterColumn,0.8211426819564499,22,0.4773879265459173,8,True
log-sigma-3-0-mm-3D_shape_Maximum2DDiameterRow,0.7385779235397708,22,0.3607357215725509,8,False
log-sigma-3-0-mm-3D_shape_Maximum2DDiameterSlice,0.6496447982144226,22,0.5852050439216012,8,False
log-sigma-3-0-mm-3D_shape_Maximum3DDiameter,0.739142709602197,22,0.41764856156734387,8,False
log-sigma-3-0-mm-3D_shape_MeshVolume,0.7283102577095294,22,0.5641616353792328,8,False
log-sigma-3-0-mm-3D_shape_MinorAxisLength,0.6657388317444173,22,0.6521972274917414,8,False
log-sigma-3-0-mm-3D_shape_Sphericity,0.5113266810893029,22,0.764270329765584,8,False
log-sigma-3-0-mm-3D_shape_SurfaceArea,0.7442170545138365,22,0.7226857197978283,8,False
