feature,mean_A,std_A
log-sigma-2-0-mm-3D_glszm_ZoneVariance,76.52949358349042,405.1194745270583
log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.0011600617833057041,0.0008716322671730435
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.0013316329988793802,0.0012782314128934403
log-sigma-2-0-mm-3D_firstorder_90Percentile,97.49754716981133,6.019801728591118
log-sigma-1-0-mm-3D_firstorder_Entropy,5.3323881305301555,0.20420952525347053
log-sigma-3-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,1543.6301693255389,960.3861348592031
log-sigma-3-0-mm-3D_glcm_JointAverage,37.52959008160704,12.324588052021822
log-sigma-1-0-mm-3D_shape_LeastAxisLength,25.38934824314812,8.94216306984735
log-sigma-2-0-mm-3D_firstorder_Uniformity,0.030927895102125225,0.006235189254135826
log-sigma-3-0-mm-3D_glszm_LargeAreaEmphasis,456.81937679399715,2298.4317275225526
log-sigma-1-0-mm-3D_glcm_JointEnergy,0.001451049587290357,0.0003770010055643686
log-sigma-2-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,22384.59744093252,14762.69571891095
log-sigma-2-0-mm-3D_glcm_InverseVariance,0.21864298152828388,0.03154452809869781
log-sigma-2-0-mm-3D_glszm_LargeAreaEmphasis,83.36198469651681,407.0248511790452
log-sigma-1-0-mm-3D_glcm_Contrast,103.7522741080591,30.33954534599142
log-sigma-3-0-mm-3D_gldm_HighGrayLevelEmphasis,1650.8892657094423,1026.6406259034607
log-sigma-3-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,1647.2400190169603,1019.6497199687542
log-sigma-2-0-mm-3D_firstorder_MeanAbsoluteDeviation,7.961734621710502,1.730229276869276
log-sigma-2-0-mm-3D_glrlm_ShortRunEmphasis,0.9503247069813681,0.011152255249633173
log-sigma-2-0-mm-3D_glcm_JointAverage,43.63779484549989,12.363176437298891
log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,371.9349589155542,494.875321519244
log-sigma-3-0-mm-3D_firstorder_Minimum,38.552830188679245,10.769017470180412
log-sigma-1-0-mm-3D_shape_MajorAxisLength,46.228998320405665,12.815792887522871
log-sigma-3-0-mm-3D_glcm_MaximumProbability,0.008083526830124704,0.0031992033225962733
