影像号,读者,filter,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass
IMG-224449B3C8,R1,wavelet-LHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},0a00ddfced3851d28f1d1e7aee21cedb42fc7a77,3D,"(1.0, 1.0, 1.9999999999999998)","(50, 45, 27)",67.5199670781893,31.0,107.0,51c31a73e11040e0bea867b16314dc3109b08fc0,"(1.0, 1.0, 1.9999999999999998)","(50, 45, 27)","(5, 5, 5, 40, 35, 17)",6045,1,"(25.539950372208438, 24.695450785773367, 11.252274607113316)","(-6.754998493715508, 80.66378852025932, -29.74833803638792)"
IMG-224449B3C8,R1,wavelet-HLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},9e7260e253cd7120549676c1d1736adf2de97f55,3D,"(1.0, 1.0, 1.9999999999999998)","(50, 45, 27)",87.63418930041152,53.0,123.0,51c31a73e11040e0bea867b16314dc3109b08fc0,"(1.0, 1.0, 1.9999999999999998)","(50, 45, 27)","(5, 5, 5, 40, 35, 17)",6045,1,"(25.539950372208438, 24.695450785773367, 11.252274607113316)","(-6.754998493715508, 80.66378852025932, -29.74833803638792)"
IMG-224449B3C8,R1,wavelet-HLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},9e59daee96135a51794d8f6dd215f79edbefe9b9,3D,"(1.0, 1.0, 1.9999999999999998)","(50, 45, 27)",71.83572016460906,42.0,102.0,51c31a73e11040e0bea867b16314dc3109b08fc0,"(1.0, 1.0, 1.9999999999999998)","(50, 45, 27)","(5, 5, 5, 40, 35, 17)",6045,1,"(25.539950372208438, 24.695450785773367, 11.252274607113316)","(-6.754998493715508, 80.66378852025932, -29.74833803638792)"
IMG-224449B3C8,R1,wavelet-HHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},ff83879423fc52cbad4c2d66fd9dc1fcca8664cf,3D,"(1.0, 1.0, 1.9999999999999998)","(50, 45, 27)",55.01514403292181,31.0,86.0,51c31a73e11040e0bea867b16314dc3109b08fc0,"(1.0, 1.0, 1.9999999999999998)","(50, 45, 27)","(5, 5, 5, 40, 35, 17)",6045,1,"(25.539950372208438, 24.695450785773367, 11.252274607113316)","(-6.754998493715508, 80.66378852025932, -29.74833803638792)"
IMG-224449B3C8,R1,wavelet-HHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},400c00f563c104578eede08c6b7e9d1c29aa6b2c,3D,"(1.0, 1.0, 1.9999999999999998)","(50, 45, 27)",62.172148148148146,37.0,84.0,51c31a73e11040e0bea867b16314dc3109b08fc0,"(1.0, 1.0, 1.9999999999999998)","(50, 45, 27)","(5, 5, 5, 40, 35, 17)",6045,1,"(25.539950372208438, 24.695450785773367, 11.252274607113316)","(-6.754998493715508, 80.66378852025932, -29.74833803638792)"
IMG-224449B3C8,R1,wavelet-LLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},8688e2345c48858f93f2368e179bb2d32177ee3e,3D,"(1.0, 1.0, 1.9999999999999998)","(50, 45, 27)",13.477744855967078,2.0,27.0,51c31a73e11040e0bea867b16314dc3109b08fc0,"(1.0, 1.0, 1.9999999999999998)","(50, 45, 27)","(5, 5, 5, 40, 35, 17)",6045,1,"(25.539950372208438, 24.695450785773367, 11.252274607113316)","(-6.754998493715508, 80.66378852025932, -29.74833803638792)"
IMG-224449B3C8,R1,log-sigma-1-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d5c11ca995eccc133905c48cc90d2c431a4eeb02,3D,"(1.0, 1.0, 1.9999999999999998)","(50, 45, 27)",66.63815637860083,41.0,92.0,51c31a73e11040e0bea867b16314dc3109b08fc0,"(1.0, 1.0, 1.9999999999999998)","(50, 45, 27)","(5, 5, 5, 40, 35, 17)",6045,1,"(25.539950372208438, 24.695450785773367, 11.252274607113316)","(-6.754998493715508, 80.66378852025932, -29.74833803638792)"
IMG-224449B3C8,R1,log-sigma-2-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},e892a757197223d33469547108035c987bcd1c21,3D,"(1.0, 1.0, 1.9999999999999998)","(50, 45, 27)",46.903851851851854,26.0,61.0,51c31a73e11040e0bea867b16314dc3109b08fc0,"(1.0, 1.0, 1.9999999999999998)","(50, 45, 27)","(5, 5, 5, 40, 35, 17)",6045,1,"(25.539950372208438, 24.695450785773367, 11.252274607113316)","(-6.754998493715508, 80.66378852025932, -29.74833803638792)"
IMG-224449B3C8,R1,log-sigma-3-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},8caad00a95108ea7bc266d39c001ee705f4929cd,3D,"(1.0, 1.0, 1.9999999999999998)","(50, 45, 27)",37.217300411522636,19.0,49.0,51c31a73e11040e0bea867b16314dc3109b08fc0,"(1.0, 1.0, 1.9999999999999998)","(50, 45, 27)","(5, 5, 5, 40, 35, 17)",6045,1,"(25.539950372208438, 24.695450785773367, 11.252274607113316)","(-6.754998493715508, 80.66378852025932, -29.74833803638792)"
IMG-23C5F88703,R1,wavelet-LLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},8bdf3cbb9493a693f063e528285954150460df8c,3D,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)",62.33984825993733,35.0,84.0,1c62fb4585de6674f0b1048f9d6e42c323aefd70,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)","(5, 5, 5, 37, 33, 20)",5959,1,"(20.04681993623091, 21.08793421715053, 14.35844940426246)","(-21.35718006376907, 27.886034217150556, 28.728498808524904)"
IMG-23C5F88703,R1,wavelet-LHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},181ae05396fcf56f053f3c4a232b212d625a0eef,3D,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)",86.86086095992083,36.0,117.0,1c62fb4585de6674f0b1048f9d6e42c323aefd70,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)","(5, 5, 5, 37, 33, 20)",5959,1,"(20.04681993623091, 21.08793421715053, 14.35844940426246)","(-21.35718006376907, 27.886034217150556, 28.728498808524904)"
IMG-23C5F88703,R1,wavelet-LHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},327a1493295d19dcd5d31a8c53c9a95466fc53fa,3D,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)",67.5218868546924,19.0,109.0,1c62fb4585de6674f0b1048f9d6e42c323aefd70,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)","(5, 5, 5, 37, 33, 20)",5959,1,"(20.04681993623091, 21.08793421715053, 14.35844940426246)","(-21.35718006376907, 27.886034217150556, 28.728498808524904)"
IMG-23C5F88703,R1,wavelet-HLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},105644539b504d37c3963b66d91b5f81778efcc9,3D,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)",87.63511462972126,54.0,124.0,1c62fb4585de6674f0b1048f9d6e42c323aefd70,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)","(5, 5, 5, 37, 33, 20)",5959,1,"(20.04681993623091, 21.08793421715053, 14.35844940426246)","(-21.35718006376907, 27.886034217150556, 28.728498808524904)"
IMG-23C5F88703,R1,wavelet-HLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},7525f38b1689395cf9538e78c8cbc0b246a8bdb8,3D,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)",71.83605475837044,42.0,107.0,1c62fb4585de6674f0b1048f9d6e42c323aefd70,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)","(5, 5, 5, 37, 33, 20)",5959,1,"(20.04681993623091, 21.08793421715053, 14.35844940426246)","(-21.35718006376907, 27.886034217150556, 28.728498808524904)"
IMG-23C5F88703,R1,wavelet-HHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d9ea95b1821ca150b388e3c13357ae98232c8c7a,3D,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)",55.01492660399143,29.0,85.0,1c62fb4585de6674f0b1048f9d6e42c323aefd70,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)","(5, 5, 5, 37, 33, 20)",5959,1,"(20.04681993623091, 21.08793421715053, 14.35844940426246)","(-21.35718006376907, 27.886034217150556, 28.728498808524904)"
IMG-23C5F88703,R1,wavelet-HHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},6d80a81685a065ec3390b51b3214dca2831c353c,3D,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)",62.17077354444994,36.0,89.0,1c62fb4585de6674f0b1048f9d6e42c323aefd70,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)","(5, 5, 5, 37, 33, 20)",5959,1,"(20.04681993623091, 21.08793421715053, 14.35844940426246)","(-21.35718006376907, 27.886034217150556, 28.728498808524904)"
IMG-23C5F88703,R1,wavelet-LLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},ac3d982cc9dade56a05727b2933930d2b34b257a,3D,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)",12.329259442520204,3.0,33.0,1c62fb4585de6674f0b1048f9d6e42c323aefd70,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)","(5, 5, 5, 37, 33, 20)",5959,1,"(20.04681993623091, 21.08793421715053, 14.35844940426246)","(-21.35718006376907, 27.886034217150556, 28.728498808524904)"
IMG-23C5F88703,R1,log-sigma-1-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},7f7a63dbb2e02e7b532f2c6c09d1227ff65c9c55,3D,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)",66.62528451261751,34.0,97.0,1c62fb4585de6674f0b1048f9d6e42c323aefd70,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)","(5, 5, 5, 37, 33, 20)",5959,1,"(20.04681993623091, 21.08793421715053, 14.35844940426246)","(-21.35718006376907, 27.886034217150556, 28.728498808524904)"
IMG-23C5F88703,R1,log-sigma-2-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d119291b8a9eda9c96366b9573bfb8b10e603968,3D,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)",46.796404420254,20.0,60.0,1c62fb4585de6674f0b1048f9d6e42c323aefd70,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)","(5, 5, 5, 37, 33, 20)",5959,1,"(20.04681993623091, 21.08793421715053, 14.35844940426246)","(-21.35718006376907, 27.886034217150556, 28.728498808524904)"
IMG-23C5F88703,R1,log-sigma-3-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},c267d16b70f17b9f0ce415d3c5bfff4630635229,3D,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)",36.95797460003299,13.0,47.0,1c62fb4585de6674f0b1048f9d6e42c323aefd70,"(1.0, 1.0, 1.9999999999999998)","(47, 43, 30)","(5, 5, 5, 37, 33, 20)",5959,1,"(20.04681993623091, 21.08793421715053, 14.35844940426246)","(-21.35718006376907, 27.886034217150556, 28.728498808524904)"
IMG-BE4E03A7EC,R1,wavelet-LLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},041f5d5861310abd8ee6a74bafb8f9715855f27e,3D,"(1.0, 0.9999999999999999, 2.0)","(53, 50, 31)",62.33481436396835,36.0,88.0,7717936183f9c2f77330351c575b6aea790d3d2b,"(1.0, 0.9999999999999999, 2.0)","(53, 50, 31)","(5, 5, 3, 43, 40, 23)",12270,1,"(23.9359413202934, 26.051018744906276, 13.695110024449878)","(-3.65138977373579, 63.426059339935414, -15.430900901879049)"
IMG-BE4E03A7EC,R1,wavelet-LHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},be0e8765653e34d68b848f53dc6801c756849b34,3D,"(1.0, 0.9999999999999999, 2.0)","(53, 50, 31)",86.8880340839927,39.0,116.0,7717936183f9c2f77330351c575b6aea790d3d2b,"(1.0, 0.9999999999999999, 2.0)","(53, 50, 31)","(5, 5, 3, 43, 40, 23)",12270,1,"(23.9359413202934, 26.051018744906276, 13.695110024449878)","(-3.65138977373579, 63.426059339935414, -15.430900901879049)"
IMG-BE4E03A7EC,R1,wavelet-LHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d94afe85061a99ccd3658d6bafb524fb4db4eb4c,3D,"(1.0, 0.9999999999999999, 2.0)","(53, 50, 31)",67.52581862446743,36.0,109.0,7717936183f9c2f77330351c575b6aea790d3d2b,"(1.0, 0.9999999999999999, 2.0)","(53, 50, 31)","(5, 5, 3, 43, 40, 23)",12270,1,"(23.9359413202934, 26.051018744906276, 13.695110024449878)","(-3.65138977373579, 63.426059339935414, -15.430900901879049)"
IMG-BE4E03A7EC,R1,wavelet-HLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},fb86afc32b45477657763e5347bbe2c9b98b178f,3D,"(1.0, 0.9999999999999999, 2.0)","(53, 50, 31)",87.62905660377359,59.0,114.0,7717936183f9c2f77330351c575b6aea790d3d2b,"(1.0, 0.9999999999999999, 2.0)","(53, 50, 31)","(5, 5, 3, 43, 40, 23)",12270,1,"(23.9359413202934, 26.051018744906276, 13.695110024449878)","(-3.65138977373579, 63.426059339935414, -15.430900901879049)"
IMG-BE4E03A7EC,R1,wavelet-HLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},a083b7c60151683d5ae8daa7fb46da0c20be3056,3D,"(1.0, 0.9999999999999999, 2.0)","(53, 50, 31)",71.83751673767499,28.0,106.0,7717936183f9c2f77330351c575b6aea790d3d2b,"(1.0, 0.9999999999999999, 2.0)","(53, 50, 31)","(5, 5, 3, 43, 40, 23)",12270,1,"(23.9359413202934, 26.051018744906276, 13.695110024449878)","(-3.65138977373579, 63.426059339935414, -15.430900901879049)"
IMG-BE4E03A7EC,R1,wavelet-HHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},e39fb0fac78fd787c32ff38b86268d00da2affe4,3D,"(1.0, 0.9999999999999999, 2.0)","(53, 50, 31)",55.0142300669507,20.0,91.0,7717936183f9c2f77330351c575b6aea790d3d2b,"(1.0, 0.9999999999999999, 2.0)","(53, 50, 31)","(5, 5, 3, 43, 40, 23)",12270,1,"(23.9359413202934, 26.051018744906276, 13.695110024449878)","(-3.65138977373579, 63.426059339935414, -15.430900901879049)"
IMG-BE4E03A7EC,R1,wavelet-HHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},09093148643a460f6011f8d19432afe2c5291940,3D,"(1.0, 0.9999999999999999, 2.0)","(53, 50, 31)",62.17188070602556,35.0,90.0,7717936183f9c2f77330351c575b6aea790d3d2b,"(1.0, 0.9999999999999999, 2.0)","(53, 50, 31)","(5, 5, 3, 43, 40, 23)",12270,1,"(23.9359413202934, 26.051018744906276, 13.695110024449878)","(-3.65138977373579, 63.426059339935414, -15.430900901879049)"
IMG-BE4E03A7EC,R1,wavelet-LLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b3e59918ea5d42aae060a92c0c96f76b40b479ed,3D,"(1.0, 0.9999999999999999, 2.0)","(53, 50, 31)",10.708533171028606,1.0,26.0,7717936183f9c2f77330351c575b6aea790d3d2b,"(1.0, 0.9999999999999999, 2.0)","(53, 50, 31)","(5, 5, 3, 43, 40, 23)",12270,1,"(23.9359413202934, 26.051018744906276, 13.695110024449878)","(-3.65138977373579, 63.426059339935414, -15.430900901879049)"
IMG-BE4E03A7EC,R1,log-sigma-1-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},7c329b4054d897eb469fa39c202ca34f653214d8,3D,"(1.0, 0.9999999999999999, 2.0)","(53, 50, 31)",66.62486914181376,29.0,86.0,7717936183f9c2f77330351c575b6aea790d3d2b,"(1.0, 0.9999999999999999, 2.0)","(53, 50, 31)","(5, 5, 3, 43, 40, 23)",12270,1,"(23.9359413202934, 26.051018744906276, 13.695110024449878)","(-3.65138977373579, 63.426059339935414, -15.430900901879049)"
