影像号,读者,filter,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass
IMG-2598452A2C,R1,log-sigma-2-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},98e4eceeeaf445435838fe389cbfe23a01b85ca3,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(38, 38, 27)",79.19506001846722,4.0,148.0,7de0df0b411d34968b885a1814146f94f5559aca,"(0.9999999999999999, 1.0, 1.9999999999999998)","(38, 38, 27)","(5, 5, 5, 28, 28, 18)",3876,1,"(16.762899896800825, 15.773477812177502, 13.801083591331269)","(-17.042478238349023, 24.31157689361824, 4.921345711162282)"
IMG-2598452A2C,R1,log-sigma-3-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},178a3ff9a281d5cf5a946d508856e3cc013645a1,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(38, 38, 27)",67.90712526931364,1.0,116.0,7de0df0b411d34968b885a1814146f94f5559aca,"(0.9999999999999999, 1.0, 1.9999999999999998)","(38, 38, 27)","(5, 5, 5, 28, 28, 18)",3876,1,"(16.762899896800825, 15.773477812177502, 13.801083591331269)","(-17.042478238349023, 24.31157689361824, 4.921345711162282)"
IMG-95DCA281A3,R1,wavelet-LLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},a71ea8ac81b28b244d820dc64798bb3a3557c096,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)",181.2442365835223,93.0,268.0,65afb9cdfc9d039cda5def922303460fd36d8d20,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)","(5, 5, 5, 32, 26, 18)",3630,1,"(21.78181818181818, 18.587878787878786, 11.843526170798897)","(-5.536662398017562, 20.89319198595608, 37.92486167774244)"
IMG-95DCA281A3,R1,wavelet-LHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},5e6eb43836c88d4bf1d729175ec0851994b668b1,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)",196.0998441043084,81.0,313.0,65afb9cdfc9d039cda5def922303460fd36d8d20,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)","(5, 5, 5, 32, 26, 18)",3630,1,"(21.78181818181818, 18.587878787878786, 11.843526170798897)","(-5.536662398017562, 20.89319198595608, 37.92486167774244)"
IMG-95DCA281A3,R1,wavelet-LHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},13dfdb1453bd94e86ddac57664b8d33199b724f4,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)",194.04280045351473,79.0,327.0,65afb9cdfc9d039cda5def922303460fd36d8d20,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)","(5, 5, 5, 32, 26, 18)",3630,1,"(21.78181818181818, 18.587878787878786, 11.843526170798897)","(-5.536662398017562, 20.89319198595608, 37.92486167774244)"
IMG-95DCA281A3,R1,wavelet-HLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},870b149ba4ce9edee1067899d66cd03a17093f6b,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)",246.24352796674225,111.0,378.0,65afb9cdfc9d039cda5def922303460fd36d8d20,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)","(5, 5, 5, 32, 26, 18)",3630,1,"(21.78181818181818, 18.587878787878786, 11.843526170798897)","(-5.536662398017562, 20.89319198595608, 37.92486167774244)"
IMG-95DCA281A3,R1,wavelet-HLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},aaf025a9872baa4b814d478eb9a605871f559ff7,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)",159.52938397581255,43.0,306.0,65afb9cdfc9d039cda5def922303460fd36d8d20,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)","(5, 5, 5, 32, 26, 18)",3630,1,"(21.78181818181818, 18.587878787878786, 11.843526170798897)","(-5.536662398017562, 20.89319198595608, 37.92486167774244)"
IMG-95DCA281A3,R1,wavelet-HHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},6cda625f5fef425d0606be1a712cb07a26b39570,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)",159.12315759637187,9.0,302.0,65afb9cdfc9d039cda5def922303460fd36d8d20,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)","(5, 5, 5, 32, 26, 18)",3630,1,"(21.78181818181818, 18.587878787878786, 11.843526170798897)","(-5.536662398017562, 20.89319198595608, 37.92486167774244)"
IMG-95DCA281A3,R1,wavelet-HHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},95071563262691386914fdf489ff2fb2a66417eb,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)",156.02293556311415,46.0,256.0,65afb9cdfc9d039cda5def922303460fd36d8d20,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)","(5, 5, 5, 32, 26, 18)",3630,1,"(21.78181818181818, 18.587878787878786, 11.843526170798897)","(-5.536662398017562, 20.89319198595608, 37.92486167774244)"
IMG-95DCA281A3,R1,wavelet-LLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},5760276ea88f8dcd2f320c85344915d8142953c2,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)",63.93889361300076,1.0,135.0,65afb9cdfc9d039cda5def922303460fd36d8d20,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)","(5, 5, 5, 32, 26, 18)",3630,1,"(21.78181818181818, 18.587878787878786, 11.843526170798897)","(-5.536662398017562, 20.89319198595608, 37.92486167774244)"
IMG-95DCA281A3,R1,log-sigma-1-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},beea459afaf7e9e5b9234ee33c38a6f240b56c9e,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)",128.21749811035525,42.0,218.0,65afb9cdfc9d039cda5def922303460fd36d8d20,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)","(5, 5, 5, 32, 26, 18)",3630,1,"(21.78181818181818, 18.587878787878786, 11.843526170798897)","(-5.536662398017562, 20.89319198595608, 37.92486167774244)"
IMG-95DCA281A3,R1,log-sigma-2-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},dcfef9a883ec3c375201e6793676c3c44408d96a,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)",80.6265589569161,24.0,137.0,65afb9cdfc9d039cda5def922303460fd36d8d20,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)","(5, 5, 5, 32, 26, 18)",3630,1,"(21.78181818181818, 18.587878787878786, 11.843526170798897)","(-5.536662398017562, 20.89319198595608, 37.92486167774244)"
IMG-95DCA281A3,R1,log-sigma-3-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},dd819c85bba0ddeedb3d181ecdc5c5052c05344b,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)",70.11562263794407,25.0,111.0,65afb9cdfc9d039cda5def922303460fd36d8d20,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)","(5, 5, 5, 32, 26, 18)",3630,1,"(21.78181818181818, 18.587878787878786, 11.843526170798897)","(-5.536662398017562, 20.89319198595608, 37.92486167774244)"
IMG-D6415F4197,R1,wavelet-LLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},90f3556eb968ee1873ae3be6301add84c18441f2,3D,"(1.0, 1.0, 2.0)","(30, 42, 27)",181.57580834803056,44.0,390.0,e057b5e6080eba95b54359407c57b0e8632d389e,"(1.0, 1.0, 2.0)","(30, 42, 27)","(5, 5, 1, 20, 32, 22)",4472,1,"(16.45550089445438, 20.36560822898032, 12.51721824686941)","(13.965051319005406, 19.902172327495006, 20.142242134733397)"
IMG-D6415F4197,R1,wavelet-LHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},68e84ec336dadf1503cd89f8bb6ce5f1c985ed79,3D,"(1.0, 1.0, 2.0)","(30, 42, 27)",196.0955320399765,21.0,336.0,e057b5e6080eba95b54359407c57b0e8632d389e,"(1.0, 1.0, 2.0)","(30, 42, 27)","(5, 5, 1, 20, 32, 22)",4472,1,"(16.45550089445438, 20.36560822898032, 12.51721824686941)","(13.965051319005406, 19.902172327495006, 20.142242134733397)"
IMG-D6415F4197,R1,wavelet-LHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},46893a5c8fb951b9248aebdff0c936ef75506411,3D,"(1.0, 1.0, 2.0)","(30, 42, 27)",194.04059376837154,51.0,309.0,e057b5e6080eba95b54359407c57b0e8632d389e,"(1.0, 1.0, 2.0)","(30, 42, 27)","(5, 5, 1, 20, 32, 22)",4472,1,"(16.45550089445438, 20.36560822898032, 12.51721824686941)","(13.965051319005406, 19.902172327495006, 20.142242134733397)"
IMG-D6415F4197,R1,wavelet-HLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},83595921cad5f837b1eb7af475fc381b11ed49a4,3D,"(1.0, 1.0, 2.0)","(30, 42, 27)",246.24126984126985,107.0,378.0,e057b5e6080eba95b54359407c57b0e8632d389e,"(1.0, 1.0, 2.0)","(30, 42, 27)","(5, 5, 1, 20, 32, 22)",4472,1,"(16.45550089445438, 20.36560822898032, 12.51721824686941)","(13.965051319005406, 19.902172327495006, 20.142242134733397)"
IMG-D6415F4197,R1,wavelet-HLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},53547c1f42847f312e15a795a9b52e8106f41492,3D,"(1.0, 1.0, 2.0)","(30, 42, 27)",159.5305996472663,36.0,282.0,e057b5e6080eba95b54359407c57b0e8632d389e,"(1.0, 1.0, 2.0)","(30, 42, 27)","(5, 5, 1, 20, 32, 22)",4472,1,"(16.45550089445438, 20.36560822898032, 12.51721824686941)","(13.965051319005406, 19.902172327495006, 20.142242134733397)"
IMG-D6415F4197,R1,wavelet-HHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b9a7ac056bf9af030e1c92abb786514d7326f81a,3D,"(1.0, 1.0, 2.0)","(30, 42, 27)",159.12172251616695,19.0,311.0,e057b5e6080eba95b54359407c57b0e8632d389e,"(1.0, 1.0, 2.0)","(30, 42, 27)","(5, 5, 1, 20, 32, 22)",4472,1,"(16.45550089445438, 20.36560822898032, 12.51721824686941)","(13.965051319005406, 19.902172327495006, 20.142242134733397)"
IMG-D6415F4197,R1,wavelet-HHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},f8cf8f93102b543fb4bdacdb1687e68a9fd29113,3D,"(1.0, 1.0, 2.0)","(30, 42, 27)",156.0243092298648,35.0,269.0,e057b5e6080eba95b54359407c57b0e8632d389e,"(1.0, 1.0, 2.0)","(30, 42, 27)","(5, 5, 1, 20, 32, 22)",4472,1,"(16.45550089445438, 20.36560822898032, 12.51721824686941)","(13.965051319005406, 19.902172327495006, 20.142242134733397)"
IMG-D6415F4197,R1,wavelet-LLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},04a5487bc11d435bd47b915c804953787ff4261a,3D,"(1.0, 1.0, 2.0)","(30, 42, 27)",67.21760728982952,1.0,142.0,e057b5e6080eba95b54359407c57b0e8632d389e,"(1.0, 1.0, 2.0)","(30, 42, 27)","(5, 5, 1, 20, 32, 22)",4472,1,"(16.45550089445438, 20.36560822898032, 12.51721824686941)","(13.965051319005406, 19.902172327495006, 20.142242134733397)"
IMG-D6415F4197,R1,log-sigma-1-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},2fe2af3cbc1fbe809eec7c96b975ea10063217c6,3D,"(1.0, 1.0, 2.0)","(30, 42, 27)",128.1643445032334,1.0,248.0,e057b5e6080eba95b54359407c57b0e8632d389e,"(1.0, 1.0, 2.0)","(30, 42, 27)","(5, 5, 1, 20, 32, 22)",4472,1,"(16.45550089445438, 20.36560822898032, 12.51721824686941)","(13.965051319005406, 19.902172327495006, 20.142242134733397)"
IMG-D6415F4197,R1,log-sigma-2-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},bc0bf6ac315d138e53306d8c311f8769e613bb7e,3D,"(1.0, 1.0, 2.0)","(30, 42, 27)",79.40246913580246,1.0,148.0,e057b5e6080eba95b54359407c57b0e8632d389e,"(1.0, 1.0, 2.0)","(30, 42, 27)","(5, 5, 1, 20, 32, 22)",4472,1,"(16.45550089445438, 20.36560822898032, 12.51721824686941)","(13.965051319005406, 19.902172327495006, 20.142242134733397)"
IMG-D6415F4197,R1,log-sigma-3-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},068578c23f2475c3c85b48999f01b67e5477ccc1,3D,"(1.0, 1.0, 2.0)","(30, 42, 27)",68.47821869488536,1.0,123.0,e057b5e6080eba95b54359407c57b0e8632d389e,"(1.0, 1.0, 2.0)","(30, 42, 27)","(5, 5, 1, 20, 32, 22)",4472,1,"(16.45550089445438, 20.36560822898032, 12.51721824686941)","(13.965051319005406, 19.902172327495006, 20.142242134733397)"
IMG-70906056DC,R1,wavelet-LLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},bcbb64d76e5d77da901c3e5cf478343656b55a12,3D,"(1.0, 1.0, 1.9999999999999998)","(29, 50, 30)",181.2425747126437,1.0,361.0,a18a82f45de2acfbfcba35400a2efdbd9a6ed922,"(1.0, 1.0, 1.9999999999999998)","(29, 50, 30)","(5, 5, 5, 19, 40, 20)",1896,3,"(14.62289029535865, 12.710443037974683, 11.248945147679326)","(2.6497902953586614, 13.789243037974712, -33.842609704641376)"
IMG-70906056DC,R1,wavelet-LHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},5530da7648a68fc2c80f12e62cdcf705d52f330a,3D,"(1.0, 1.0, 1.9999999999999998)","(29, 50, 30)",196.096,20.0,336.0,a18a82f45de2acfbfcba35400a2efdbd9a6ed922,"(1.0, 1.0, 1.9999999999999998)","(29, 50, 30)","(5, 5, 5, 19, 40, 20)",1896,3,"(14.62289029535865, 12.710443037974683, 11.248945147679326)","(2.6497902953586614, 13.789243037974712, -33.842609704641376)"
IMG-70906056DC,R1,wavelet-LHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},7d4bbf5f44928db1023bd3de0502bdd804373dab,3D,"(1.0, 1.0, 1.9999999999999998)","(29, 50, 30)",194.0392643678161,5.0,345.0,a18a82f45de2acfbfcba35400a2efdbd9a6ed922,"(1.0, 1.0, 1.9999999999999998)","(29, 50, 30)","(5, 5, 5, 19, 40, 20)",1896,3,"(14.62289029535865, 12.710443037974683, 11.248945147679326)","(2.6497902953586614, 13.789243037974712, -33.842609704641376)"
IMG-70906056DC,R1,wavelet-HLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},4c7196ea30b5eb30af93c068a24ad65d1980736c,3D,"(1.0, 1.0, 1.9999999999999998)","(29, 50, 30)",246.29013793103448,74.0,378.0,a18a82f45de2acfbfcba35400a2efdbd9a6ed922,"(1.0, 1.0, 1.9999999999999998)","(29, 50, 30)","(5, 5, 5, 19, 40, 20)",1896,3,"(14.62289029535865, 12.710443037974683, 11.248945147679326)","(2.6497902953586614, 13.789243037974712, -33.842609704641376)"
IMG-70906056DC,R1,wavelet-HLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},44886d0cb1e118e68904dd4ba58cc05a756306f0,3D,"(1.0, 1.0, 1.9999999999999998)","(29, 50, 30)",159.53331034482758,1.0,327.0,a18a82f45de2acfbfcba35400a2efdbd9a6ed922,"(1.0, 1.0, 1.9999999999999998)","(29, 50, 30)","(5, 5, 5, 19, 40, 20)",1896,3,"(14.62289029535865, 12.710443037974683, 11.248945147679326)","(2.6497902953586614, 13.789243037974712, -33.842609704641376)"
