feature,mean_A,std_A
original_glcm_Imc1,-0.09096438453802876,0.03297103981489173
original_firstorder_InterquartileRange,2.870754716981132,1.4661409351501762
original_glszm_LargeAreaEmphasis,18876.348666588117,54849.56574749374
original_glrlm_GrayLevelNonUniformity,1262.4800282904557,1432.6668450308816
original_glszm_LargeAreaHighGrayLevelEmphasis,797754.9847457024,1686876.4310392817
original_glszm_LargeAreaLowGrayLevelEmphasis,820.6396163155889,5134.70589043807
original_glcm_JointEnergy,0.03493847538152647,0.02980989814768229
original_glrlm_LowGrayLevelRunEmphasis,0.031148631260586687,0.022982291144629546
original_firstorder_10Percentile,8.159056603773585,1.8758049986665533
original_glcm_MaximumProbability,0.07182498555522371,0.05380422760179604
original_firstorder_Entropy,3.0473163094627544,0.5412295092626558
original_glrlm_LongRunLowGrayLevelEmphasis,0.0654588166681767,0.07761451866807362
original_gldm_LowGrayLevelEmphasis,0.030644433203604226,0.022305862473105616
original_glcm_Correlation,0.5093595891818717,0.12308534662067128
original_gldm_GrayLevelNonUniformity,1707.9607514067236,2223.2375357749033
original_glrlm_RunVariance,0.3543176136796254,0.20565509278805047
original_glszm_ZoneVariance,18733.140732472606,54764.70223594382
original_ngtdm_Contrast,0.03301307889514808,0.019662681469708728
original_shape_MajorAxisLength,46.228998320405665,12.815792887522871
original_glcm_Imc2,0.6180006368692629,0.12125396865117999
original_glszm_ZonePercentage,0.10763163422266181,0.04506805584048561
original_firstorder_90Percentile,13.649056603773586,3.836449943190623
original_glcm_MCC,0.5380278443542619,0.11885717048095557
original_shape_LeastAxisLength,25.38934824314812,8.94216306984735
