feature,icc_A,n_A,icc_B,n_B,pass
log-sigma-3-0-mm-3D_glcm_Imc1,0.6421135799408864,22,0.7470499105854502,8,False
log-sigma-3-0-mm-3D_glcm_Imc2,0.7498147769800765,22,0.5482067277926618,8,False
log-sigma-3-0-mm-3D_glcm_InverseVariance,0.8338925792776835,22,0.6032036922963641,8,True
log-sigma-3-0-mm-3D_glcm_JointAverage,0.7271816577608975,22,0.831152336738415,8,False
log-sigma-3-0-mm-3D_glcm_JointEnergy,0.9237350792903669,22,0.8169574476073262,8,True
log-sigma-3-0-mm-3D_glcm_JointEntropy,0.8692631006579412,22,0.7180913203411238,8,True
log-sigma-3-0-mm-3D_glcm_MCC,0.7205616422409004,22,0.6073259954955371,8,False
log-sigma-3-0-mm-3D_glcm_MaximumProbability,0.915165313697821,22,0.8048316927017347,8,True
log-sigma-3-0-mm-3D_glcm_SumAverage,0.7271816577608975,22,0.8311523367384152,8,False
log-sigma-3-0-mm-3D_glcm_SumEntropy,0.8837089667945106,22,0.6746879018584946,8,True
log-sigma-3-0-mm-3D_glcm_SumSquares,0.6409245680565503,22,0.5327347581208783,8,False
log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformity,0.7885136495223118,22,0.5367149530928498,8,True
log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.9422523306650343,22,0.7934454185235584,8,True
log-sigma-3-0-mm-3D_glrlm_GrayLevelVariance,0.6645900751034562,22,0.5726416298557152,8,False
log-sigma-3-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.7169562300525368,22,0.763424554400889,8,False
log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,0.9294877513244787,22,0.8818817992529153,8,True
log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.838309091144135,22,0.7387140684679913,8,True
log-sigma-3-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.7189213186124208,22,0.694547693323652,8,False
log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.5306625296097296,22,0.5914901080916041,8,False
log-sigma-3-0-mm-3D_glrlm_RunEntropy,0.7964801409684704,22,0.031721236696590605,8,True
log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformity,0.5988728849878083,22,0.5266647641197191,8,False
log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.907067202165609,22,0.917577686773123,8,True
log-sigma-3-0-mm-3D_glrlm_RunPercentage,0.9216757539090993,22,0.9036846904854615,8,True
log-sigma-3-0-mm-3D_glrlm_RunVariance,0.9345519253011888,22,0.8559830790095218,8,True
log-sigma-3-0-mm-3D_glrlm_ShortRunEmphasis,0.9056635660038539,22,0.9082880900731748,8,True
log-sigma-3-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.7066899317791321,22,0.7490751038778958,8,False
log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.511665121101616,22,0.5559884057903309,8,False
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformity,0.626931624596546,22,0.4686759492730974,8,False
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.8229481512729278,22,0.5496336651583118,8,True
log-sigma-3-0-mm-3D_glszm_GrayLevelVariance,0.7905009030654523,22,0.2542025829406677,8,True
log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.7287117404174603,22,0.4928530126200485,8,False
log-sigma-3-0-mm-3D_glszm_LargeAreaEmphasis,0.9067535197203519,22,0.5337031321906235,8,True
log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.9335853178948977,22,0.39797984616774373,8,True
log-sigma-3-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.9432431843848094,22,0.9371444154053616,8,True
log-sigma-3-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.7317164126312096,22,0.5677955470663835,8,False
log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,0.6742986235268934,22,0.5544558165301301,8,False
log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.31123273731319784,22,0.8745952016517868,8,False
log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,0.28359302139373,22,0.8460277356813717,8,False
log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.6981845481524848,22,0.6588822499745352,8,False
log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.4754651271608544,22,0.4479348642144419,8,False
log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.892000666861827,22,0.21394684677714618,8,True
log-sigma-3-0-mm-3D_glszm_ZonePercentage,0.7715929142047031,22,0.9052154762270038,8,True
log-sigma-3-0-mm-3D_glszm_ZoneVariance,0.9059853886902289,22,0.5231715961331136,8,True
log-sigma-3-0-mm-3D_gldm_DependenceEntropy,0.7937056682566986,22,0.2684642702372622,8,True
log-sigma-3-0-mm-3D_gldm_DependenceNonUniformity,0.5967331402355731,22,0.4726381712150422,8,False
log-sigma-3-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.9198389563367306,22,0.8894099095534854,8,True
log-sigma-3-0-mm-3D_gldm_DependenceVariance,0.9399835653206146,22,0.8698275769941927,8,True
log-sigma-3-0-mm-3D_gldm_GrayLevelNonUniformity,0.8695030318205493,22,0.5199512506869933,8,True
log-sigma-3-0-mm-3D_gldm_GrayLevelVariance,0.6692031109685237,22,0.6005890067932019,8,False
log-sigma-3-0-mm-3D_gldm_HighGrayLevelEmphasis,0.7186073693418981,22,0.7822283033034237,8,False
log-sigma-3-0-mm-3D_gldm_LargeDependenceEmphasis,0.9294661715322636,22,0.8933611199031141,8,True
log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.9225325685074227,22,0.7595735306422834,8,True
log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.6795670807218998,22,0.6700377029792159,8,False
log-sigma-3-0-mm-3D_gldm_LowGrayLevelEmphasis,0.453413214122563,22,0.563000284533808,8,False
log-sigma-3-0-mm-3D_gldm_SmallDependenceEmphasis,0.8147371898204145,22,0.9250191090240681,8,True
log-sigma-3-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.6629228072483677,22,0.6705398492236182,8,False
log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.7498403531463526,22,-0.012175449650607763,8,False
log-sigma-3-0-mm-3D_ngtdm_Busyness,0.8345394614498312,22,0.791706379712974,8,True
log-sigma-3-0-mm-3D_ngtdm_Coarseness,0.5289228694365679,22,0.2557729418759943,8,False
log-sigma-3-0-mm-3D_ngtdm_Complexity,0.6821515854769653,22,0.4804924654108422,8,False
log-sigma-3-0-mm-3D_ngtdm_Contrast,0.8911437044057114,22,0.7923840976228682,8,True
log-sigma-3-0-mm-3D_ngtdm_Strength,0.7399791774287807,22,0.8142698461599032,8,False
