feature,icc_A,n_A,icc_B,n_B,pass
original_shape_Elongation,0.4697598842624501,22,0.5738864996852152,8,False
original_shape_Flatness,0.616507232972749,22,0.6148435803984232,8,False
original_shape_LeastAxisLength,0.7669594053436322,22,0.8118146024205378,8,True
original_shape_MajorAxisLength,0.7644796519635452,22,0.5697862559124197,8,True
original_shape_Maximum2DDiameterColumn,0.8211426819564499,22,0.4773879265459173,8,True
original_shape_Maximum2DDiameterRow,0.7385779235397708,22,0.3607357215725509,8,False
original_shape_Maximum2DDiameterSlice,0.6496447982144226,22,0.5852050439216012,8,False
original_shape_Maximum3DDiameter,0.739142709602197,22,0.41764856156734387,8,False
original_shape_MeshVolume,0.7283102577095294,22,0.5641616353792328,8,False
original_shape_MinorAxisLength,0.6657388317444173,22,0.6521972274917414,8,False
original_shape_Sphericity,0.5113266810893029,22,0.764270329765584,8,False
original_shape_SurfaceArea,0.7442170545138365,22,0.7226857197978283,8,False
original_shape_SurfaceVolumeRatio,0.5015427142356769,22,0.11105134467485078,8,False
original_shape_VoxelVolume,0.7286509529434513,22,0.5653591439073548,8,False
original_firstorder_10Percentile,0.8253968253968254,22,0.32,8,True
original_firstorder_90Percentile,0.8549954170485794,22,0.4550898203592815,8,True
original_firstorder_Energy,0.578206439411381,22,0.6685027830158122,8,False
original_firstorder_Entropy,0.7911720252588044,22,0.5155573733275673,8,True
original_firstorder_InterquartileRange,0.8053392658509456,22,0.5333333333333333,8,True
original_firstorder_Kurtosis,0.293368233240254,22,0.3357399106378846,8,False
original_firstorder_Maximum,0.5965360920609084,22,0.3430034129692834,8,False
original_firstorder_MeanAbsoluteDeviation,0.7869371544464203,22,0.5471003992871745,8,True
original_firstorder_Mean,0.8998989608081029,22,0.5344690282790754,8,True
original_firstorder_Median,0.8990895295902885,22,0.5333333333333333,8,True
original_firstorder_Minimum,0.23991726990692808,22,0.27586206896551724,8,False
original_firstorder_Range,0.5457693775129869,22,0.19098922624877573,8,False
original_firstorder_RobustMeanAbsoluteDeviation,0.8102293352723028,22,0.5684743728127433,8,True
original_firstorder_RootMeanSquared,0.8952309961152362,22,0.5470085195404265,8,True
original_firstorder_Skewness,0.5109074652500835,22,0.11694244266363922,8,False
original_firstorder_TotalEnergy,0.5782064394113802,22,0.6685027830158121,8,False
original_firstorder_Uniformity,0.8250925422618822,22,0.6785843637987246,8,True
original_firstorder_Variance,0.693735856425574,22,0.36253495743096453,8,False
original_glcm_Autocorrelation,0.7123619724080473,22,0.5863955467630569,8,False
original_glcm_ClusterProminence,0.4281825053290379,22,0.12320964205003607,8,False
original_glcm_ClusterShade,0.3964108936954931,22,0.09462402951544346,8,False
original_glcm_ClusterTendency,0.7148658218191092,22,0.3562471873381439,8,False
original_glcm_Contrast,0.6372692904919237,22,0.4942492083261092,8,False
original_glcm_Correlation,0.8812547464811282,22,0.06765079588053881,8,True
original_glcm_DifferenceAverage,0.7481445141774757,22,0.6287953295458997,8,False
original_glcm_DifferenceEntropy,0.7403579711515718,22,0.5373670495964619,8,False
original_glcm_DifferenceVariance,0.5807741058408668,22,0.3701753027988638,8,False
original_glcm_Id,0.803176414315716,22,0.7039018935440332,8,True
original_glcm_Idm,0.8016860809109531,22,0.7014361382277926,8,True
original_glcm_Idmn,0.6466230670751892,22,0.18251548118900565,8,False
original_glcm_Idn,0.6173732360035695,22,0.31099433805184973,8,False
original_glcm_Imc1,0.7991240938808634,22,-0.013060067551840313,8,True
original_glcm_Imc2,0.8789216709176966,22,0.020226025549389903,8,True
original_glcm_InverseVariance,0.7534840374643488,22,0.23360819912516767,8,True
original_glcm_JointAverage,0.776539965328143,22,0.5322001021048455,8,True
original_glcm_JointEnergy,0.8593245415627354,22,0.7228915527166181,8,True
original_glcm_JointEntropy,0.7927505042884213,22,0.5862729790333078,8,True
original_glcm_MCC,0.8366593984843189,22,-0.22536626818414116,8,True
original_glcm_MaximumProbability,0.862753779797257,22,0.825964377701188,8,True
original_glcm_SumAverage,0.776539965328143,22,0.5322001021048456,8,True
original_glcm_SumEntropy,0.8134891443421325,22,0.534348316094241,8,True
original_glcm_SumSquares,0.7043721617022523,22,0.38893901011254195,8,False
original_glrlm_GrayLevelNonUniformity,0.860677698692778,22,0.7366416540124655,8,True
original_glrlm_GrayLevelNonUniformityNormalized,0.7971798032085002,22,0.5338694711973636,8,True
original_glrlm_GrayLevelVariance,0.683906736503499,22,0.29241380189102,8,False
original_glrlm_HighGrayLevelRunEmphasis,0.6919890075954299,22,0.5721626032521643,8,False
original_glrlm_LongRunEmphasis,0.8959338068674175,22,0.7744478574925251,8,True
original_glrlm_LongRunHighGrayLevelEmphasis,0.682125737940034,22,0.8018535471959144,8,False
original_glrlm_LongRunLowGrayLevelEmphasis,0.8832685555999678,22,0.334191115151427,8,True
original_glrlm_LowGrayLevelRunEmphasis,0.7852431185549719,22,0.3486032312365978,8,True
original_glrlm_RunEntropy,0.7298464279359884,22,-0.2390212988142813,8,False
original_glrlm_RunLengthNonUniformity,0.6524974038174919,22,0.40604017539641235,8,False
original_glrlm_RunLengthNonUniformityNormalized,0.8414962511882126,22,0.8325202780592684,8,True
original_glrlm_RunPercentage,0.8618603890805794,22,0.8268641386539713,8,True
original_glrlm_RunVariance,0.9174399100541644,22,0.7542874001129916,8,True
original_glrlm_ShortRunEmphasis,0.8418534763297848,22,0.8167883824732889,8,True
original_glrlm_ShortRunHighGrayLevelEmphasis,0.6890853272503119,22,0.5091052443520314,8,False
original_glrlm_ShortRunLowGrayLevelEmphasis,0.7309159715006528,22,0.3622576814400757,8,False
original_glszm_GrayLevelNonUniformity,0.6538074399536118,22,0.5909459800402777,8,False
original_glszm_GrayLevelNonUniformityNormalized,0.7733181375000716,22,-0.015748670751572085,8,True
original_glszm_GrayLevelVariance,0.5471877791472111,22,0.013806949294084214,8,False
original_glszm_HighGrayLevelZoneEmphasis,0.580800944652103,22,0.4104731891148068,8,False
original_glszm_LargeAreaEmphasis,0.7878203280775786,22,0.8389913638243168,8,True
original_glszm_LargeAreaHighGrayLevelEmphasis,0.9214115282557442,22,0.9449657622854032,8,True
original_glszm_LargeAreaLowGrayLevelEmphasis,0.9306678281707087,22,0.6778948229480957,8,True
original_glszm_LowGrayLevelZoneEmphasis,0.4474893417177957,22,0.4337779271570874,8,False
