feature,mean_A,std_A
log-sigma-2-0-mm-3D_glszm_ZoneEntropy,6.532880100283782,0.49333295494875246
log-sigma-3-0-mm-3D_glcm_InverseVariance,0.4425619022209332,0.04333479911060469
log-sigma-2-0-mm-3D_firstorder_10Percentile,43.767169811320755,2.2945500462095705
log-sigma-2-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,12739.839949455678,9410.69745084784
log-sigma-2-0-mm-3D_glcm_InverseVariance,0.41405987137903916,0.05159140353178181
log-sigma-2-0-mm-3D_firstorder_Minimum,33.01698113207547,6.625400973242885
log-sigma-3-0-mm-3D_glszm_ZoneEntropy,6.40439642289873,0.593156847685719
log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,2.1476910842020467,1.0232993745224088
log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,1427907.5521214548,4939940.225613551
log-sigma-3-0-mm-3D_firstorder_Kurtosis,3.099206293211656,0.9685923585840245
log-sigma-3-0-mm-3D_gldm_DependenceEntropy,7.338646360972487,0.3272632560272478
log-sigma-2-0-mm-3D_glcm_Idmn,0.9927445290952002,0.0026811024770567746
log-sigma-3-0-mm-3D_glcm_Idmn,0.9940362087668256,0.0023635365245370647
log-sigma-3-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,1012.5791340409099,9429.18978655541
log-sigma-1-0-mm-3D_glszm_ZoneVariance,5291.803557974195,22351.173338348075
log-sigma-2-0-mm-3D_firstorder_Kurtosis,3.510828269431156,1.102395742561081
log-sigma-3-0-mm-3D_glszm_GrayLevelVariance,19.63205443486979,10.811106584038919
log-sigma-1-0-mm-3D_ngtdm_Strength,0.6864558388150205,0.6695814562794344
log-sigma-2-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,365.39859121523097,2708.884903258282
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,579.4111700072222,434.7535276675157
log-sigma-3-0-mm-3D_gldm_SmallDependenceEmphasis,0.07345061234678299,0.037708167253304274
log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,571.7426643986119,395.7621353256941
log-sigma-1-0-mm-3D_glcm_Idm,0.34930759901644043,0.0812144618460717
log-sigma-3-0-mm-3D_firstorder_Range,22.735849056603772,8.005307068453712
log-sigma-2-0-mm-3D_glrlm_RunEntropy,4.6325828794860735,0.2815393758738507
log-sigma-3-0-mm-3D_glcm_Idn,0.9497769818821505,0.01019576499313543
log-sigma-2-0-mm-3D_glcm_ClusterShade,-25.90915468081518,291.9746591271154
log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.7205660761874054,2.138113189038638
log-sigma-2-0-mm-3D_firstorder_Skewness,-0.04514230441610796,0.4274184285991098
log-sigma-1-0-mm-3D_glcm_Id,0.4250622540008559,0.06890141100601406
log-sigma-2-0-mm-3D_firstorder_MeanAbsoluteDeviation,2.780870992164079,0.9772951727034116
log-sigma-3-0-mm-3D_ngtdm_Contrast,0.032693454011891394,0.01702591909438073
log-sigma-2-0-mm-3D_ngtdm_Busyness,1.9115849784126586,2.8954857463364427
log-sigma-1-0-mm-3D_glcm_MaximumProbability,0.03562187322033992,0.026480830877388152
log-sigma-2-0-mm-3D_glcm_JointAverage,15.97066828574121,6.533377388039567
log-sigma-2-0-mm-3D_ngtdm_Contrast,0.03609341094519356,0.020511847321483968
log-sigma-2-0-mm-3D_glrlm_RunVariance,0.4890556959799946,0.5040280886651872
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.07637649740867547,0.02906510063889693
log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.06736693899441751,0.02424997821589245
log-sigma-3-0-mm-3D_firstorder_Mean,38.85677835193839,1.6389841444472117
log-sigma-3-0-mm-3D_firstorder_Skewness,-0.21083089834007102,0.4114542744184212
log-sigma-3-0-mm-3D_glrlm_RunEntropy,4.752719090265216,0.2655797772523272
log-sigma-3-0-mm-3D_firstorder_RootMeanSquared,39.0326131823252,1.6205359013315872
log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,952.6241665644463,1206.269626627246
log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,2.7125633016992894,1.87778127082044
log-sigma-1-0-mm-3D_glszm_LargeAreaEmphasis,5333.077479921695,22383.142554856728
log-sigma-3-0-mm-3D_glszm_ZonePercentage,0.06059159132220254,0.042271689395172625
log-sigma-1-0-mm-3D_shape_LeastAxisLength,25.38934824314812,8.94216306984735
log-sigma-3-0-mm-3D_ngtdm_Busyness,1.9968065396301942,3.1538653359977116
log-sigma-3-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.08706326838837021,0.023637546280042703
log-sigma-2-0-mm-3D_glcm_Idn,0.9446516986638415,0.01054048698403234
log-sigma-1-0-mm-3D_shape_MajorAxisLength,46.228998320405665,12.815792887522871
log-sigma-2-0-mm-3D_glcm_SumAverage,31.94133657148242,13.066754776079133
log-sigma-3-0-mm-3D_glrlm_RunVariance,0.7719256507216723,0.9860864846843654
log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,15013.320851470782,10854.291227762411
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.02627768334451068,0.07141238666575875
