feature,mean_A,std_A
wavelet-HHL_glcm_Imc1,-0.04777228770924546,0.019179912044724474
wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.003720433370995566,0.003688857269847959
wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.004076892261923228,0.00783261878780764
wavelet-LLL_gldm_DependenceNonUniformityNormalized,0.06817759362263077,0.018252993929323353
wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis,12616.787634805914,10819.926471555253
wavelet-LLH_glcm_Idmn,0.9906956224618754,0.005486197090208222
wavelet-HLL_glrlm_LongRunEmphasis,1.3302803387721496,0.13446568626609604
wavelet-HHL_glcm_InverseVariance,0.24271503071043177,0.05214894682402157
wavelet-HLL_ngtdm_Contrast,0.047749356880854146,0.0252391315541628
wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,1.2449843329296364,0.5894723659421673
wavelet-HLH_gldm_DependenceVariance,3.241554528081665,1.1573051069781939
wavelet-LHL_glcm_JointAverage,28.01101155494272,12.836236577962971
wavelet-LLL_firstorder_MeanAbsoluteDeviation,1.6198698325636303,0.7701392056519295
wavelet-LHH_ngtdm_Contrast,0.05060924537106872,0.02904639251357534
wavelet-HLH_ngtdm_Strength,0.8717187030190676,0.8995481610805364
wavelet-LHL_firstorder_10Percentile,82.87132075471699,1.4089498802444818
wavelet-LHL_glcm_Idmn,0.9895804847660139,0.005316541695499237
wavelet-HHL_glcm_Imc2,0.5194299694108993,0.07915030096894872
wavelet-LLH_glcm_MCC,0.4595702939490709,0.12819044013933015
wavelet-LHH_glcm_Imc2,0.43175514441152174,0.10581354866920767
wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,1111051.5189225376,3586601.604707995
wavelet-LLL_glcm_Correlation,0.6924159694964638,0.09141915730100895
wavelet-LLL_glcm_SumAverage,13.524000987275036,4.863074421557064
wavelet-LLL_glszm_ZoneEntropy,5.8156699140552295,0.5573169808413141
wavelet-HLL_ngtdm_Strength,0.9716694065452415,1.1759912007644893
wavelet-LLH_glcm_Idn,0.9419613534204355,0.016044583450306255
wavelet-LLL_glcm_Idn,0.9466347126834386,0.010766671165370788
