影像号,读者,split,filter,n_roi,n_below,n_above,frac_below,frac_above,roi_min,roi_max
IMG-5B9E750116,R1,A,wavelet-HHH,7901,0,0,0.0,0.0,-1.4065916538238525,1.0788830518722534
IMG-5B9E750116,R1,A,wavelet-LLL,7901,0,0,0.0,0.0,2.210629463195801,17.403974533081055
IMG-5B9E750116,R1,A,log-sigma-1-0-mm-3D,7901,0,0,0.0,0.0,-2.1397147178649902,1.693511962890625
IMG-5B9E750116,R1,A,log-sigma-2-0-mm-3D,7901,0,0,0.0,0.0,-1.4647873640060425,1.8700973987579346
IMG-5B9E750116,R1,A,log-sigma-3-0-mm-3D,7901,0,0,0.0,0.0,-1.0914411544799805,1.978520154953003
IMG-81E9925726,R1,A,wavelet-LLH,7865,0,0,0.0,0.0,-3.9392409324645996,2.9716174602508545
IMG-81E9925726,R1,A,wavelet-LHL,7865,0,0,0.0,0.0,-4.0801682472229,3.5937063694000244
IMG-81E9925726,R1,A,wavelet-LHH,7865,0,0,0.0,0.0,-1.8157485723495483,1.5186240673065186
IMG-81E9925726,R1,A,wavelet-HLL,7865,0,0,0.0,0.0,-3.1623005867004395,4.742703914642334
IMG-81E9925726,R1,A,wavelet-HLH,7865,0,0,0.0,0.0,-1.633013129234314,1.3059568405151367
IMG-81E9925726,R1,A,wavelet-HHL,7865,0,0,0.0,0.0,-2.4691834449768066,2.505270481109619
IMG-81E9925726,R1,A,wavelet-HHH,7865,0,0,0.0,0.0,-0.8109333515167236,0.944430947303772
IMG-81E9925726,R1,A,wavelet-LLL,7865,0,0,0.0,0.0,3.211632490158081,19.93853759765625
IMG-81E9925726,R1,A,log-sigma-1-0-mm-3D,7865,0,0,0.0,0.0,-1.9921226501464844,1.640049934387207
IMG-81E9925726,R1,A,log-sigma-2-0-mm-3D,7865,0,0,0.0,0.0,-1.6942886114120483,1.7739070653915405
IMG-81E9925726,R1,A,log-sigma-3-0-mm-3D,7865,0,0,0.0,0.0,-1.6643589735031128,1.6963030099868774
IMG-380589DDAC,R1,A,wavelet-LLH,5590,0,0,0.0,0.0,-1.5681997537612915,1.1980172395706177
IMG-380589DDAC,R1,A,wavelet-LHL,5590,0,0,0.0,0.0,-2.8649768829345703,1.663453459739685
IMG-380589DDAC,R1,A,wavelet-LHH,5590,0,0,0.0,0.0,-0.6973517537117004,0.7858625650405884
IMG-380589DDAC,R1,A,wavelet-HLL,5590,0,0,0.0,0.0,-3.8023266792297363,2.4766530990600586
IMG-380589DDAC,R1,A,wavelet-HLH,5590,0,0,0.0,0.0,-1.2738021612167358,1.2712384462356567
IMG-380589DDAC,R1,A,wavelet-HHL,5590,0,0,0.0,0.0,-1.6599583625793457,2.1475865840911865
IMG-380589DDAC,R1,A,wavelet-HHH,5590,0,0,0.0,0.0,-1.190109372138977,0.7728654742240906
IMG-380589DDAC,R1,A,wavelet-LLL,5590,0,0,0.0,0.0,3.0401077270507812,9.361281394958496
IMG-380589DDAC,R1,A,log-sigma-1-0-mm-3D,5590,0,0,0.0,0.0,-0.8534066677093506,0.9247819185256958
IMG-380589DDAC,R1,A,log-sigma-2-0-mm-3D,5590,0,0,0.0,0.0,-0.9132132530212402,0.9052364826202393
IMG-380589DDAC,R1,A,log-sigma-3-0-mm-3D,5590,0,0,0.0,0.0,-0.6198062896728516,0.9494330286979675
IMG-8EEA8E66A1,R1,A,wavelet-LLH,5240,0,0,0.0,0.0,-1.3554030656814575,2.5660274028778076
IMG-8EEA8E66A1,R1,A,wavelet-LHL,5240,0,0,0.0,0.0,-1.3551071882247925,1.5710573196411133
IMG-8EEA8E66A1,R1,A,wavelet-LHH,5240,0,0,0.0,0.0,-0.8254573941230774,0.752354085445404
IMG-8EEA8E66A1,R1,A,wavelet-HLL,5240,0,0,0.0,0.0,-1.7267340421676636,1.5629006624221802
IMG-8EEA8E66A1,R1,A,wavelet-HLH,5240,0,0,0.0,0.0,-0.7477162480354309,0.778803288936615
IMG-8EEA8E66A1,R1,A,wavelet-HHL,5240,0,0,0.0,0.0,-1.4665170907974243,1.431769609451294
IMG-8EEA8E66A1,R1,A,wavelet-HHH,5240,0,0,0.0,0.0,-0.6675828695297241,1.011850357055664
IMG-8EEA8E66A1,R1,A,wavelet-LLL,5240,0,0,0.0,0.0,2.9090964794158936,10.947124481201172
IMG-8EEA8E66A1,R1,A,log-sigma-1-0-mm-3D,5240,0,0,0.0,0.0,-0.8288211822509766,0.7555501461029053
IMG-8EEA8E66A1,R1,A,log-sigma-2-0-mm-3D,5240,0,0,0.0,0.0,-0.6332993507385254,0.8935969471931458
IMG-8EEA8E66A1,R1,A,log-sigma-3-0-mm-3D,5240,0,0,0.0,0.0,-0.5204926133155823,0.8918759822845459
