影像号,读者,split,filter,n_roi,n_below,n_above,frac_below,frac_above,roi_min,roi_max
IMG-5B9E750116,R1,A,wavelet-LLH,7901,0,0,0.0,0.0,-4.89760160446167,3.393092393875122
IMG-5B9E750116,R1,A,wavelet-LHL,7901,0,0,0.0,0.0,-4.63979434967041,6.10648250579834
IMG-5B9E750116,R1,A,wavelet-LHH,7901,0,0,0.0,0.0,-1.96300208568573,1.7551729679107666
IMG-5B9E750116,R1,A,wavelet-HLL,7901,0,0,0.0,0.0,-3.6162033081054688,5.3484625816345215
IMG-5B9E750116,R1,A,wavelet-HLH,7901,0,0,0.0,0.0,-1.8469867706298828,2.0850908756256104
IMG-5B9E750116,R1,A,wavelet-HHL,7901,0,0,0.0,0.0,-3.13915753364563,3.104252576828003
IMG-5B9E750116,R1,A,wavelet-HHH,7901,0,0,0.0,0.0,-1.5834294557571411,1.2145214080810547
IMG-5B9E750116,R1,A,wavelet-LLL,7901,0,0,0.0,0.0,-5.811657905578613,11.291805267333984
IMG-5B9E750116,R1,A,log-sigma-1-0-mm-3D,7901,0,0,0.0,0.0,-2.408721446990967,1.9064215421676636
IMG-5B9E750116,R1,A,log-sigma-2-0-mm-3D,7901,0,0,0.0,0.0,-1.6489415168762207,2.1052074432373047
IMG-5B9E750116,R1,A,log-sigma-3-0-mm-3D,7901,0,0,0.0,0.0,-1.228657841682434,2.2272613048553467
IMG-81E9925726,R1,A,wavelet-LLH,7865,0,0,0.0,0.0,-3.438572883605957,2.593930959701538
IMG-81E9925726,R1,A,wavelet-LHL,7865,0,0,0.0,0.0,-3.5615885257720947,3.1369540691375732
IMG-81E9925726,R1,A,wavelet-LHH,7865,0,0,0.0,0.0,-1.5849711894989014,1.3256105184555054
IMG-81E9925726,R1,A,wavelet-HLL,7865,0,0,0.0,0.0,-2.7603800296783447,4.139917373657227
IMG-81E9925726,R1,A,wavelet-HLH,7865,0,0,0.0,0.0,-1.4254605770111084,1.1399725675582886
IMG-81E9925726,R1,A,wavelet-HHL,7865,0,0,0.0,0.0,-2.1553564071655273,2.186856269836426
IMG-81E9925726,R1,A,wavelet-HHH,7865,0,0,0.0,0.0,-0.7078660726547241,0.8243957757949829
IMG-81E9925726,R1,A,wavelet-LLL,7865,0,0,0.0,0.0,-5.8599982261657715,8.740955352783203
IMG-81E9925726,R1,A,log-sigma-1-0-mm-3D,7865,0,0,0.0,0.0,-1.7389285564422607,1.4316034317016602
IMG-81E9925726,R1,A,log-sigma-2-0-mm-3D,7865,0,0,0.0,0.0,-1.4789483547210693,1.548447608947754
IMG-81E9925726,R1,A,log-sigma-3-0-mm-3D,7865,0,0,0.0,0.0,-1.4528228044509888,1.4807069301605225
IMG-FE253BFCC1,R1,A,wavelet-LLH,27308,0,0,0.0,0.0,-4.555698871612549,7.7914018630981445
IMG-FE253BFCC1,R1,A,wavelet-LHL,27308,0,0,0.0,0.0,-6.5653910636901855,5.948237419128418
IMG-FE253BFCC1,R1,A,wavelet-LHH,27308,0,0,0.0,0.0,-3.0672645568847656,2.5604665279388428
IMG-FE253BFCC1,R1,A,wavelet-HLL,27308,0,0,0.0,0.0,-6.273726463317871,4.768250465393066
IMG-FE253BFCC1,R1,A,wavelet-HLH,27308,0,0,0.0,0.0,-2.666506290435791,2.9770102500915527
IMG-FE253BFCC1,R1,A,wavelet-HHL,27308,0,0,0.0,0.0,-3.2629895210266113,5.0870184898376465
IMG-FE253BFCC1,R1,A,wavelet-HHH,27308,0,0,0.0,0.0,-1.9616502523422241,2.2610414028167725
IMG-FE253BFCC1,R1,A,wavelet-LLL,27308,0,0,0.0,0.0,-6.966898441314697,12.79927921295166
IMG-FE253BFCC1,R1,A,log-sigma-1-0-mm-3D,27308,0,0,0.0,0.0,-2.867502212524414,1.8627092838287354
IMG-FE253BFCC1,R1,A,log-sigma-2-0-mm-3D,27308,0,0,0.0,0.0,-2.712075710296631,1.6673188209533691
IMG-FE253BFCC1,R1,A,log-sigma-3-0-mm-3D,27308,0,0,0.0,0.0,-2.5145304203033447,1.2464585304260254
IMG-7F272E52C4,R1,A,wavelet-LLH,9025,0,0,0.0,0.0,-6.1521687507629395,2.923701524734497
IMG-7F272E52C4,R1,A,wavelet-LHL,9025,0,0,0.0,0.0,-5.691282272338867,5.857611656188965
IMG-7F272E52C4,R1,A,wavelet-LHH,9025,0,0,0.0,0.0,-1.7669110298156738,2.2821526527404785
IMG-7F272E52C4,R1,A,wavelet-HLL,9025,0,0,0.0,0.0,-6.22219181060791,7.090860843658447
IMG-7F272E52C4,R1,A,wavelet-HLH,9025,0,0,0.0,0.0,-3.6944403648376465,2.281052589416504
IMG-7F272E52C4,R1,A,wavelet-HHL,9025,0,0,0.0,0.0,-5.29794454574585,6.1681389808654785
IMG-7F272E52C4,R1,A,wavelet-HHH,9025,0,0,0.0,0.0,-1.9026756286621094,2.2439467906951904
IMG-7F272E52C4,R1,A,wavelet-LLL,9025,0,0,0.0,0.0,-7.288734436035156,13.837445259094238
IMG-7F272E52C4,R1,A,log-sigma-1-0-mm-3D,9025,0,0,0.0,0.0,-3.195072650909424,1.8361849784851074
IMG-7F272E52C4,R1,A,log-sigma-2-0-mm-3D,9025,0,0,0.0,0.0,-2.602755069732666,1.9680089950561523
IMG-7F272E52C4,R1,A,log-sigma-3-0-mm-3D,9025,0,0,0.0,0.0,-2.2967336177825928,1.8266693353652954
IMG-380589DDAC,R1,A,wavelet-LLH,5590,0,0,0.0,0.0,-5.3177571296691895,4.0624680519104
IMG-380589DDAC,R1,A,wavelet-LHL,5590,0,0,0.0,0.0,-9.715119361877441,5.640758991241455
IMG-380589DDAC,R1,A,wavelet-LHH,5590,0,0,0.0,0.0,-2.364715576171875,2.6648569107055664
IMG-380589DDAC,R1,A,wavelet-HLL,5590,0,0,0.0,0.0,-12.893665313720703,8.398313522338867
IMG-380589DDAC,R1,A,wavelet-HLH,5590,0,0,0.0,0.0,-4.319455623626709,4.310760498046875
IMG-380589DDAC,R1,A,wavelet-HHL,5590,0,0,0.0,0.0,-5.628907680511475,7.2824530601501465
IMG-380589DDAC,R1,A,wavelet-HHH,5590,0,0,0.0,0.0,-4.035654067993164,2.620781898498535
IMG-380589DDAC,R1,A,wavelet-LLL,5590,0,0,0.0,0.0,-7.872703552246094,13.562355995178223
IMG-380589DDAC,R1,A,log-sigma-1-0-mm-3D,5590,0,0,0.0,0.0,-2.89389705657959,3.135929822921753
IMG-380589DDAC,R1,A,log-sigma-2-0-mm-3D,5590,0,0,0.0,0.0,-3.0967001914978027,3.0696511268615723
IMG-380589DDAC,R1,A,log-sigma-3-0-mm-3D,5590,0,0,0.0,0.0,-2.101759195327759,3.2195212841033936
IMG-8EEA8E66A1,R1,A,wavelet-LLH,5240,0,0,0.0,0.0,-3.9579455852508545,7.493121147155762
IMG-8EEA8E66A1,R1,A,wavelet-LHL,5240,0,0,0.0,0.0,-3.957080841064453,4.58768367767334
IMG-8EEA8E66A1,R1,A,wavelet-LHH,5240,0,0,0.0,0.0,-2.4104392528533936,2.1969690322875977
IMG-8EEA8E66A1,R1,A,wavelet-HLL,5240,0,0,0.0,0.0,-5.042280197143555,4.563864231109619
IMG-8EEA8E66A1,R1,A,wavelet-HLH,5240,0,0,0.0,0.0,-2.183424472808838,2.274203300476074
IMG-8EEA8E66A1,R1,A,wavelet-HHL,5240,0,0,0.0,0.0,-4.282413005828857,4.180946350097656
IMG-8EEA8E66A1,R1,A,wavelet-HHH,5240,0,0,0.0,0.0,-1.9494253396987915,2.9547290802001953
IMG-8EEA8E66A1,R1,A,wavelet-LLL,5240,0,0,0.0,0.0,-10.451020240783691,13.021024703979492
IMG-8EEA8E66A1,R1,A,log-sigma-1-0-mm-3D,5240,0,0,0.0,0.0,-2.4202611446380615,2.206300735473633
IMG-8EEA8E66A1,R1,A,log-sigma-2-0-mm-3D,5240,0,0,0.0,0.0,-1.8493131399154663,2.609415054321289
IMG-8EEA8E66A1,R1,A,log-sigma-3-0-mm-3D,5240,0,0,0.0,0.0,-1.5199034214019775,2.6043894290924072
IMG-FD56119EA7,R1,B,wavelet-LLH,1634,0,0,0.0,0.0,-2.9144890308380127,3.5906150341033936
IMG-FD56119EA7,R1,B,wavelet-LHL,1634,0,0,0.0,0.0,-2.478645086288452,3.373995065689087
IMG-FD56119EA7,R1,B,wavelet-LHH,1634,0,0,0.0,0.0,-2.1461341381073,1.5255237817764282
IMG-FD56119EA7,R1,B,wavelet-HLL,1634,0,0,0.0,0.0,-5.425798416137695,3.6365692615509033
IMG-FD56119EA7,R1,B,wavelet-HLH,1634,0,0,0.0,0.0,-1.726915955543518,1.197239875793457
IMG-FD56119EA7,R1,B,wavelet-HHL,1634,0,0,0.0,0.0,-1.9932013750076294,2.072126626968384
IMG-FD56119EA7,R1,B,wavelet-HHH,1634,0,0,0.0,0.0,-1.0425889492034912,1.2047332525253296
IMG-FD56119EA7,R1,B,wavelet-LLL,1634,0,0,0.0,0.0,-8.582902908325195,11.194418907165527
IMG-FD56119EA7,R1,B,log-sigma-1-0-mm-3D,1634,0,0,0.0,0.0,-1.4690977334976196,2.287083387374878
IMG-FD56119EA7,R1,B,log-sigma-2-0-mm-3D,1634,0,0,0.0,0.0,-1.926654577255249,2.2920033931732178
IMG-FD56119EA7,R1,B,log-sigma-3-0-mm-3D,1634,0,0,0.0,0.0,-1.934488296508789,1.7190392017364502
IMG-05082286D9,R1,B,wavelet-LLH,32487,0,0,0.0,0.0,-3.6989333629608154,3.457475423812866
IMG-05082286D9,R1,B,wavelet-LHL,32487,0,0,0.0,0.0,-3.4940199851989746,6.031822204589844
IMG-05082286D9,R1,B,wavelet-LHH,32487,0,0,0.0,0.0,-1.9239234924316406,1.9408984184265137
IMG-05082286D9,R1,B,wavelet-HLL,32487,0,0,0.0,0.0,-3.4662234783172607,4.920976161956787
IMG-05082286D9,R1,B,wavelet-HLH,32487,0,0,0.0,0.0,-1.4476127624511719,1.6739141941070557
IMG-05082286D9,R1,B,wavelet-HHL,32487,0,0,0.0,0.0,-3.00262188911438,2.6218223571777344
IMG-05082286D9,R1,B,wavelet-HHH,32487,0,0,0.0,0.0,-1.3280609846115112,1.178829312324524
IMG-05082286D9,R1,B,wavelet-LLL,32487,0,0,0.0,0.0,-10.581384658813477,8.839029312133789
IMG-05082286D9,R1,B,log-sigma-1-0-mm-3D,32487,0,0,0.0,0.0,-1.7015392780303955,1.882392406463623
IMG-05082286D9,R1,B,log-sigma-2-0-mm-3D,32487,0,0,0.0,0.0,-1.9031212329864502,2.1337008476257324
IMG-05082286D9,R1,B,log-sigma-3-0-mm-3D,32487,0,0,0.0,0.0,-1.7656692266464233,1.9848871231079102
IMG-2586B3625A,R1,A,wavelet-LLH,5741,0,0,0.0,0.0,-6.732995986938477,4.434884548187256
IMG-2586B3625A,R1,A,wavelet-LHL,5741,0,0,0.0,0.0,-6.700874328613281,3.5319695472717285
IMG-2586B3625A,R1,A,wavelet-LHH,5741,0,0,0.0,0.0,-2.831794500350952,3.2494750022888184
IMG-2586B3625A,R1,A,wavelet-HLL,5741,0,0,0.0,0.0,-12.967303276062012,6.584469318389893
IMG-2586B3625A,R1,A,wavelet-HLH,5741,0,0,0.0,0.0,-3.7393860816955566,4.708933353424072
IMG-2586B3625A,R1,A,wavelet-HHL,5741,0,0,0.0,0.0,-5.576209545135498,5.2322587966918945
IMG-2586B3625A,R1,A,wavelet-HHH,5741,0,0,0.0,0.0,-3.152266502380371,3.621339797973633
IMG-2586B3625A,R1,A,wavelet-LLL,5741,0,0,0.0,0.0,-7.695190906524658,16.468719482421875
IMG-2586B3625A,R1,A,log-sigma-1-0-mm-3D,5741,0,0,0.0,0.0,-2.0383317470550537,1.9008084535598755
IMG-2586B3625A,R1,A,log-sigma-2-0-mm-3D,5741,0,0,0.0,0.0,-3.2753686904907227,1.4131546020507812
IMG-2586B3625A,R1,A,log-sigma-3-0-mm-3D,5741,0,0,0.0,0.0,-3.00840425491333,1.3713847398757935
IMG-9E2C4ABE0B,R1,A,wavelet-LLH,8856,0,0,0.0,0.0,-6.668351650238037,3.995915651321411
IMG-9E2C4ABE0B,R1,A,wavelet-LHL,8856,0,0,0.0,0.0,-5.641979217529297,6.1988396644592285
IMG-9E2C4ABE0B,R1,A,wavelet-LHH,8856,0,0,0.0,0.0,-3.4132041931152344,3.6686456203460693
IMG-9E2C4ABE0B,R1,A,wavelet-HLL,8856,0,0,0.0,0.0,-8.386186599731445,5.560018062591553
IMG-9E2C4ABE0B,R1,A,wavelet-HLH,8856,0,0,0.0,0.0,-2.7777090072631836,2.6064159870147705
IMG-9E2C4ABE0B,R1,A,wavelet-HHL,8856,0,0,0.0,0.0,-3.7671313285827637,5.369476795196533
IMG-9E2C4ABE0B,R1,A,wavelet-HHH,8856,0,0,0.0,0.0,-2.362523078918457,3.1009294986724854
IMG-9E2C4ABE0B,R1,A,wavelet-LLL,8856,0,0,0.0,0.0,-7.383667469024658,14.415387153625488
IMG-9E2C4ABE0B,R1,A,log-sigma-1-0-mm-3D,8856,0,0,0.0,0.0,-2.851686477661133,2.596815824508667
IMG-9E2C4ABE0B,R1,A,log-sigma-2-0-mm-3D,8856,0,0,0.0,0.0,-2.900376319885254,2.38454270362854
IMG-9E2C4ABE0B,R1,A,log-sigma-3-0-mm-3D,8856,0,0,0.0,0.0,-2.156217575073242,3.0177178382873535
IMG-CC74D73278,R1,B,wavelet-LLH,1875,0,0,0.0,0.0,-3.040435314178467,2.468954086303711
IMG-CC74D73278,R1,B,wavelet-LHL,1875,0,0,0.0,0.0,-4.693854808807373,2.7666027545928955
IMG-CC74D73278,R1,B,wavelet-LHH,1875,0,0,0.0,0.0,-1.346673607826233,2.212873935699463
IMG-CC74D73278,R1,B,wavelet-HLL,1875,0,0,0.0,0.0,-4.281287670135498,4.3671464920043945
IMG-CC74D73278,R1,B,wavelet-HLH,1875,0,0,0.0,0.0,-1.628929853439331,1.7452385425567627
IMG-CC74D73278,R1,B,wavelet-HHL,1875,0,0,0.0,0.0,-2.461737632751465,2.228440046310425
IMG-CC74D73278,R1,B,wavelet-HHH,1875,0,0,0.0,0.0,-1.0523825883865356,1.0906163454055786
IMG-CC74D73278,R1,B,wavelet-LLL,1875,0,0,0.0,0.0,-7.655331611633301,9.481474876403809
IMG-CC74D73278,R1,B,log-sigma-1-0-mm-3D,1875,0,0,0.0,0.0,-1.9628084897994995,2.0448641777038574
IMG-CC74D73278,R1,B,log-sigma-2-0-mm-3D,1875,0,0,0.0,0.0,-1.6835403442382812,2.341111660003662
IMG-CC74D73278,R1,B,log-sigma-3-0-mm-3D,1875,0,0,0.0,0.0,-1.955967664718628,2.0286550521850586
IMG-B842AB8222,R1,A,wavelet-LLH,1973,0,0,0.0,0.0,-4.96101713180542,4.6493096351623535
IMG-B842AB8222,R1,A,wavelet-LHL,1973,0,0,0.0,0.0,-4.726977825164795,6.99711275100708
IMG-B842AB8222,R1,A,wavelet-LHH,1973,0,0,0.0,0.0,-2.9422619342803955,2.565460681915283
IMG-B842AB8222,R1,A,wavelet-HLL,1973,0,0,0.0,0.0,-7.218939304351807,9.662701606750488
IMG-B842AB8222,R1,A,wavelet-HLH,1973,0,0,0.0,0.0,-3.8927507400512695,3.5016651153564453
IMG-B842AB8222,R1,A,wavelet-HHL,1973,0,0,0.0,0.0,-6.410180568695068,7.537280082702637
IMG-B842AB8222,R1,A,wavelet-HHH,1973,0,0,0.0,0.0,-2.12888240814209,2.6292951107025146
IMG-B842AB8222,R1,A,wavelet-LLL,1973,0,0,0.0,0.0,-8.069788932800293,18.082414627075195
IMG-B842AB8222,R1,A,log-sigma-1-0-mm-3D,1973,0,0,0.0,0.0,-2.043154716491699,3.3744723796844482
IMG-B842AB8222,R1,A,log-sigma-2-0-mm-3D,1973,0,0,0.0,0.0,-1.3491437435150146,3.7425947189331055
IMG-B842AB8222,R1,A,log-sigma-3-0-mm-3D,1973,0,0,0.0,0.0,-0.9579436182975769,3.7119240760803223
IMG-03F1BA49E0,R1,A,wavelet-LLH,14394,0,0,0.0,0.0,-5.249727249145508,4.143331050872803
IMG-03F1BA49E0,R1,A,wavelet-LHL,14394,0,0,0.0,0.0,-5.661355972290039,4.788400650024414
IMG-03F1BA49E0,R1,A,wavelet-LHH,14394,0,0,0.0,0.0,-2.396350145339966,2.7249345779418945
IMG-03F1BA49E0,R1,A,wavelet-HLL,14394,0,0,0.0,0.0,-7.643636226654053,6.497696399688721
IMG-03F1BA49E0,R1,A,wavelet-HLH,14394,0,0,0.0,0.0,-3.24546480178833,3.7294814586639404
IMG-03F1BA49E0,R1,A,wavelet-HHL,14394,0,0,0.0,0.0,-6.816779613494873,5.360768795013428
IMG-03F1BA49E0,R1,A,wavelet-HHH,14394,0,0,0.0,0.0,-2.2868525981903076,2.5737833976745605
IMG-03F1BA49E0,R1,A,wavelet-LLL,14394,0,0,0.0,0.0,-7.622015476226807,21.956687927246094
IMG-03F1BA49E0,R1,A,log-sigma-1-0-mm-3D,14394,0,0,0.0,0.0,-3.8018479347229004,2.278677463531494
IMG-03F1BA49E0,R1,A,log-sigma-2-0-mm-3D,14394,1,0,6.947339169098236e-05,0.0,-4.933035373687744,1.9229326248168945
IMG-03F1BA49E0,R1,A,log-sigma-3-0-mm-3D,14394,0,0,0.0,0.0,-2.9922525882720947,2.203765869140625
IMG-2F73457616,R1,A,wavelet-LLH,6836,0,0,0.0,0.0,-8.226914405822754,6.173356533050537
IMG-2F73457616,R1,A,wavelet-LHL,6836,0,0,0.0,0.0,-6.687912940979004,5.879287242889404
IMG-2F73457616,R1,A,wavelet-LHH,6836,0,0,0.0,0.0,-3.259772777557373,3.007277011871338
IMG-2F73457616,R1,A,wavelet-HLL,6836,0,0,0.0,0.0,-5.854986667633057,7.132005214691162
IMG-2F73457616,R1,A,wavelet-HLH,6836,0,0,0.0,0.0,-2.2490334510803223,3.2709949016571045
IMG-2F73457616,R1,A,wavelet-HHL,6836,0,0,0.0,0.0,-5.622455596923828,3.8674778938293457
IMG-2F73457616,R1,A,wavelet-HHH,6836,0,0,0.0,0.0,-1.6247376203536987,1.6929343938827515
IMG-2F73457616,R1,A,wavelet-LLL,6836,0,0,0.0,0.0,-8.043964385986328,12.071796417236328
IMG-2F73457616,R1,A,log-sigma-1-0-mm-3D,6836,0,0,0.0,0.0,-2.28212571144104,2.4260547161102295
IMG-2F73457616,R1,A,log-sigma-2-0-mm-3D,6836,0,0,0.0,0.0,-2.9022998809814453,2.417024850845337
IMG-2F73457616,R1,A,log-sigma-3-0-mm-3D,6836,0,0,0.0,0.0,-2.9474143981933594,2.01408052444458
IMG-887B5BBEA4,R1,A,wavelet-LLH,9742,0,0,0.0,0.0,-5.433060169219971,4.2346272468566895
IMG-887B5BBEA4,R1,A,wavelet-LHL,9742,0,0,0.0,0.0,-6.672490119934082,5.506402969360352
IMG-887B5BBEA4,R1,A,wavelet-LHH,9742,0,0,0.0,0.0,-2.6249990463256836,2.4264638423919678
IMG-887B5BBEA4,R1,A,wavelet-HLL,9742,0,0,0.0,0.0,-6.1583757400512695,6.287087440490723
IMG-887B5BBEA4,R1,A,wavelet-HLH,9742,0,0,0.0,0.0,-2.4004571437835693,2.2928929328918457
IMG-887B5BBEA4,R1,A,wavelet-HHL,9742,0,0,0.0,0.0,-3.6765825748443604,4.259640693664551
IMG-887B5BBEA4,R1,A,wavelet-HHH,9742,0,0,0.0,0.0,-1.703533411026001,1.9713972806930542
IMG-887B5BBEA4,R1,A,wavelet-LLL,9742,0,0,0.0,0.0,-6.988570690155029,14.933895111083984
IMG-887B5BBEA4,R1,A,log-sigma-1-0-mm-3D,9742,0,0,0.0,0.0,-2.2701683044433594,2.410613536834717
IMG-887B5BBEA4,R1,A,log-sigma-2-0-mm-3D,9742,0,0,0.0,0.0,-2.2798831462860107,2.5927236080169678
IMG-887B5BBEA4,R1,A,log-sigma-3-0-mm-3D,9742,0,0,0.0,0.0,-2.5356664657592773,2.726797103881836
IMG-AD2B6907E7,R1,A,wavelet-LLH,7904,0,0,0.0,0.0,-8.387795448303223,5.616166591644287
IMG-AD2B6907E7,R1,A,wavelet-LHL,7904,0,0,0.0,0.0,-7.379934787750244,6.093656539916992
IMG-AD2B6907E7,R1,A,wavelet-LHH,7904,0,0,0.0,0.0,-2.192812442779541,2.9716875553131104
IMG-AD2B6907E7,R1,A,wavelet-HLL,7904,0,0,0.0,0.0,-6.8799729347229,5.3446879386901855
IMG-AD2B6907E7,R1,A,wavelet-HLH,7904,0,0,0.0,0.0,-2.230734348297119,2.4688527584075928
IMG-AD2B6907E7,R1,A,wavelet-HHL,7904,0,0,0.0,0.0,-3.3706419467926025,4.027592182159424
IMG-AD2B6907E7,R1,A,wavelet-HHH,7904,0,0,0.0,0.0,-1.8338558673858643,1.681362271308899
IMG-AD2B6907E7,R1,A,wavelet-LLL,7904,0,0,0.0,0.0,-6.620341777801514,18.376033782958984
IMG-AD2B6907E7,R1,A,log-sigma-1-0-mm-3D,7904,0,0,0.0,0.0,-1.9409337043762207,2.916110038757324
IMG-AD2B6907E7,R1,A,log-sigma-2-0-mm-3D,7904,0,0,0.0,0.0,-2.8032662868499756,2.1968181133270264
IMG-AD2B6907E7,R1,A,log-sigma-3-0-mm-3D,7904,0,0,0.0,0.0,-3.5003011226654053,2.3540923595428467
IMG-9E2C4ABE0B,R2,A,wavelet-LLH,20993,0,0,0.0,0.0,-5.0518083572387695,4.977538108825684
IMG-9E2C4ABE0B,R2,A,wavelet-LHL,20993,0,0,0.0,0.0,-8.319756507873535,5.555906295776367
IMG-9E2C4ABE0B,R2,A,wavelet-LHH,20993,0,0,0.0,0.0,-2.896763563156128,2.8431737422943115
IMG-9E2C4ABE0B,R2,A,wavelet-HLL,20993,0,0,0.0,0.0,-6.334824562072754,5.686763763427734
IMG-9E2C4ABE0B,R2,A,wavelet-HLH,20993,0,0,0.0,0.0,-2.8143577575683594,3.1355128288269043
IMG-9E2C4ABE0B,R2,A,wavelet-HHL,20993,0,0,0.0,0.0,-4.344100475311279,5.657478332519531
IMG-9E2C4ABE0B,R2,A,wavelet-HHH,20993,0,0,0.0,0.0,-2.2258095741271973,2.1902997493743896
IMG-9E2C4ABE0B,R2,A,wavelet-LLL,20993,0,0,0.0,0.0,-6.0837249755859375,13.288531303405762
IMG-9E2C4ABE0B,R2,A,log-sigma-1-0-mm-3D,20993,0,0,0.0,0.0,-2.884848117828369,2.262996196746826
IMG-9E2C4ABE0B,R2,A,log-sigma-2-0-mm-3D,20993,0,0,0.0,0.0,-2.0486419200897217,2.6080257892608643
IMG-9E2C4ABE0B,R2,A,log-sigma-3-0-mm-3D,20993,0,0,0.0,0.0,-1.6710354089736938,2.2871053218841553
IMG-56F78D7F71,R1,A,wavelet-LLH,67626,0,0,0.0,0.0,-5.031370162963867,4.0788984298706055
IMG-56F78D7F71,R1,A,wavelet-LHL,67626,0,0,0.0,0.0,-3.94861102104187,5.220763683319092
IMG-56F78D7F71,R1,A,wavelet-LHH,67626,0,0,0.0,0.0,-1.728674054145813,1.852628469467163
IMG-56F78D7F71,R1,A,wavelet-HLL,67626,0,0,0.0,0.0,-5.898963928222656,5.66969108581543
IMG-56F78D7F71,R1,A,wavelet-HLH,67626,0,0,0.0,0.0,-2.005598783493042,2.458559989929199
IMG-56F78D7F71,R1,A,wavelet-HHL,67626,0,0,0.0,0.0,-2.9302501678466797,2.7161102294921875
IMG-56F78D7F71,R1,A,wavelet-HHH,67626,0,0,0.0,0.0,-1.3013014793395996,1.392216682434082
IMG-56F78D7F71,R1,A,wavelet-LLL,67626,0,0,0.0,0.0,-5.573823928833008,21.058748245239258
IMG-56F78D7F71,R1,A,log-sigma-1-0-mm-3D,67626,0,0,0.0,0.0,-3.054781198501587,2.3598740100860596
IMG-56F78D7F71,R1,A,log-sigma-2-0-mm-3D,67626,0,0,0.0,0.0,-4.066502571105957,1.8572356700897217
IMG-56F78D7F71,R1,A,log-sigma-3-0-mm-3D,67626,0,0,0.0,0.0,-3.390164375305176,1.5936951637268066
IMG-FF74DF2CB0,R1,A,wavelet-LLH,5334,0,0,0.0,0.0,-5.217892646789551,3.6616787910461426
IMG-FF74DF2CB0,R1,A,wavelet-LHL,5334,0,0,0.0,0.0,-7.108728408813477,9.411704063415527
IMG-FF74DF2CB0,R1,A,wavelet-LHH,5334,0,0,0.0,0.0,-2.8643689155578613,3.6870954036712646
IMG-FF74DF2CB0,R1,A,wavelet-HLL,5334,0,0,0.0,0.0,-11.772760391235352,8.831932067871094
IMG-FF74DF2CB0,R1,A,wavelet-HLH,5334,0,0,0.0,0.0,-3.5806705951690674,3.8750579357147217
IMG-FF74DF2CB0,R1,A,wavelet-HHL,5334,0,0,0.0,0.0,-4.586721897125244,5.630706310272217
IMG-FF74DF2CB0,R1,A,wavelet-HHH,5334,0,0,0.0,0.0,-1.8219212293624878,1.95761239528656
IMG-FF74DF2CB0,R1,A,wavelet-LLL,5334,0,0,0.0,0.0,-9.309974670410156,15.812758445739746
IMG-FF74DF2CB0,R1,A,log-sigma-1-0-mm-3D,5334,0,0,0.0,0.0,-2.2226943969726562,2.9604663848876953
IMG-FF74DF2CB0,R1,A,log-sigma-2-0-mm-3D,5334,0,0,0.0,0.0,-3.277111768722534,2.6161797046661377
IMG-FF74DF2CB0,R1,A,log-sigma-3-0-mm-3D,5334,0,0,0.0,0.0,-3.763047933578491,2.509211778640747
IMG-CA8DB0E356,R1,A,wavelet-LLH,2943,0,0,0.0,0.0,-6.032491683959961,3.9090945720672607
IMG-CA8DB0E356,R1,A,wavelet-LHL,2943,0,0,0.0,0.0,-7.538718223571777,5.246429443359375
IMG-CA8DB0E356,R1,A,wavelet-LHH,2943,0,0,0.0,0.0,-1.828225016593933,2.3527867794036865
IMG-CA8DB0E356,R1,A,wavelet-HLL,2943,0,0,0.0,0.0,-11.46798324584961,4.871344089508057
IMG-CA8DB0E356,R1,A,wavelet-HLH,2943,0,0,0.0,0.0,-2.7397265434265137,2.474522113800049
IMG-CA8DB0E356,R1,A,wavelet-HHL,2943,0,0,0.0,0.0,-3.923377752304077,4.917995929718018
IMG-CA8DB0E356,R1,A,wavelet-HHH,2943,0,0,0.0,0.0,-1.3916188478469849,1.5406428575515747
IMG-CA8DB0E356,R1,A,wavelet-LLL,2943,0,0,0.0,0.0,-7.567486763000488,12.00312328338623
IMG-CA8DB0E356,R1,A,log-sigma-1-0-mm-3D,2943,0,0,0.0,0.0,-1.9185233116149902,2.3395981788635254
IMG-CA8DB0E356,R1,A,log-sigma-2-0-mm-3D,2943,0,0,0.0,0.0,-2.1455912590026855,2.16719388961792
IMG-CA8DB0E356,R1,A,log-sigma-3-0-mm-3D,2943,0,0,0.0,0.0,-2.0846903324127197,2.435335397720337
IMG-B620C26C3C,R1,B,wavelet-LLH,1939,0,0,0.0,0.0,-5.623075008392334,3.5261666774749756
IMG-B620C26C3C,R1,B,wavelet-LHL,1939,0,0,0.0,0.0,-5.1623101234436035,3.8531672954559326
IMG-B620C26C3C,R1,B,wavelet-LHH,1939,0,0,0.0,0.0,-3.4221086502075195,2.239088773727417
IMG-B620C26C3C,R1,B,wavelet-HLL,1939,0,0,0.0,0.0,-6.630217552185059,5.476222991943359
IMG-B620C26C3C,R1,B,wavelet-HLH,1939,0,0,0.0,0.0,-2.42348051071167,2.542004108428955
IMG-B620C26C3C,R1,B,wavelet-HHL,1939,0,0,0.0,0.0,-3.568956136703491,2.9273452758789062
IMG-B620C26C3C,R1,B,wavelet-HHH,1939,0,0,0.0,0.0,-1.7372004985809326,1.6853278875350952
IMG-B620C26C3C,R1,B,wavelet-LLL,1939,0,0,0.0,0.0,-8.891749382019043,16.909944534301758
