影像号,corr_foreground,cv_full,cv_down,grad_full,grad_down,n4_sec_full,n4_sec_down,speedup
IMG-FD56119EA7,0.998999,0.16467028767325162,0.16417835813669046,0.5558636156591362,0.5044441037425256,330.54,51.18,6.5
IMG-9E2C4ABE0B,0.989073,0.23191146521736952,0.25344032543672085,0.9869935229002695,1.3306801324094015,429.26,5.54,77.5
IMG-2F73457616,0.989812,0.2247221236645527,0.2254325370707117,1.8226388301683347,1.8706511992496924,450.98,4.07,110.8
IMG-B620C26C3C,0.879711,0.20134695112255155,0.1924565037986076,1.2682235195272757,1.256003334429293,260.82,1.5,173.4
IMG-D0FB6C7AE7,0.998833,0.24416790511391734,0.24732605527875473,0.9634973966697394,0.9419917158925395,293.74,52.28,5.6
