feature,icc_A,n_A,icc_B,n_B,pass
wavelet-LLH_glcm_DifferenceAverage,0.7849447361087668,22,-0.45951353656115546,8,True
wavelet-LLH_glcm_DifferenceEntropy,0.7998221629959417,22,-0.4902402819623057,8,True
wavelet-LLH_glcm_DifferenceVariance,0.9275257377215693,22,-0.2950568594106965,8,True
wavelet-LLH_glcm_Id,0.8084972395304877,22,-0.5189957605206461,8,True
wavelet-LLH_glcm_Idm,0.8159560860313586,22,-0.5205560294020019,8,True
wavelet-LLH_glcm_Idmn,0.8784138604184569,22,0.3727443624615473,8,True
wavelet-LLH_glcm_Idn,0.9214142686257384,22,0.570346126473532,8,True
wavelet-LLH_glcm_Imc1,0.9221654801412005,22,-0.19176666450305135,8,True
wavelet-LLH_glcm_Imc2,0.8614907914651981,22,0.20730892056549302,8,True
wavelet-LLH_glcm_InverseVariance,0.782090903283531,22,-0.47101687957241606,8,True
wavelet-LLH_glcm_JointAverage,0.8654574322939149,22,0.5368889273768461,8,True
wavelet-LLH_glcm_JointEnergy,0.8672098724036984,22,-0.40600838963775915,8,True
wavelet-LLH_glcm_JointEntropy,0.8302861566164235,22,-0.46812946604839795,8,True
wavelet-LLH_glcm_MCC,0.7963807726971578,22,0.3083448623546971,8,True
wavelet-LLH_glcm_MaximumProbability,0.8814237205848136,22,-0.25472232411978907,8,True
wavelet-LLH_glcm_SumAverage,0.8654574322939141,22,0.5368889273768471,8,True
wavelet-LLH_glcm_SumEntropy,0.8865401775311282,22,-0.23929881311193674,8,True
wavelet-LLH_glcm_SumSquares,0.9299026242225256,22,-0.10066212489891228,8,True
wavelet-LLH_glrlm_GrayLevelNonUniformity,0.7048254189590509,22,0.5189775458819346,8,False
wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized,0.828651682820732,22,-0.3836985531425859,8,True
wavelet-LLH_glrlm_GrayLevelVariance,0.9548486118154119,22,0.1027397214572979,8,True
wavelet-LLH_glrlm_HighGrayLevelRunEmphasis,0.8222085629097803,22,0.5893584930732435,8,True
wavelet-LLH_glrlm_LongRunEmphasis,0.8420690135847734,22,-0.37470674974718104,8,True
wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,0.8678083176691287,22,0.7064063062672811,8,True
wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,0.9226316405042424,22,-0.12508234735763868,8,True
wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,0.8733040123246769,22,-0.11866746368719719,8,True
wavelet-LLH_glrlm_RunEntropy,0.8612424117441185,22,-0.13133322218129548,8,True
wavelet-LLH_glrlm_RunLengthNonUniformity,0.7426769197578335,22,0.5487163300378224,8,False
wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.7774184374435943,22,-0.27549890171488933,8,True
wavelet-LLH_glrlm_RunPercentage,0.8001490192289484,22,-0.30956343458276103,8,True
wavelet-LLH_glrlm_RunVariance,0.8669945377132783,22,-0.3795218279019919,8,True
wavelet-LLH_glrlm_ShortRunEmphasis,0.7846788854422094,22,-0.30038332989985544,8,True
wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis,0.8112293482193121,22,0.5618226746067627,8,True
wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis,0.8571234965985335,22,-0.11994995732235376,8,True
wavelet-LLH_glszm_GrayLevelNonUniformity,0.7241631087937994,22,0.46789228134882643,8,False
wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.884741019118472,22,-0.34406693268857513,8,True
wavelet-LLH_glszm_GrayLevelVariance,0.940425901500929,22,0.2903100666171673,8,True
wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.8260902593426053,22,0.563165012242151,8,True
wavelet-LLH_glszm_LargeAreaEmphasis,0.5920673227036738,22,0.17882304940976665,8,False
wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.8540911371805001,22,0.39189010083364123,8,True
wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.5472512596293841,22,-0.12228125111493973,8,False
wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.8685151864196007,22,-0.17325435146615692,8,True
wavelet-LLH_glszm_SizeZoneNonUniformity,0.6865021012249095,22,0.4305568469082717,8,False
wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.820985877903826,22,-0.1688078605874536,8,True
wavelet-LLH_glszm_SmallAreaEmphasis,0.8292924070850726,22,-0.14069791364249762,8,True
wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.8004279558572523,22,0.5516004881527372,8,True
wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.8405176129542721,22,-0.13148243352108557,8,True
wavelet-LLH_glszm_ZoneEntropy,0.8982176453051538,22,-0.008375714379119412,8,True
wavelet-LLH_glszm_ZonePercentage,0.7267365642715878,22,-0.17713076539711156,8,False
wavelet-LLH_glszm_ZoneVariance,0.5920544537605561,22,0.18125499713379223,8,False
wavelet-LLH_gldm_DependenceEntropy,0.8357681362240581,22,0.374121398833636,8,True
wavelet-LLH_gldm_DependenceNonUniformity,0.7366066915424188,22,0.4281290202725233,8,False
wavelet-LLH_gldm_DependenceNonUniformityNormalized,0.7304424511663039,22,-0.1696573773575458,8,False
wavelet-LLH_gldm_DependenceVariance,0.8587652068223027,22,-0.22104506561082357,8,True
wavelet-LLH_gldm_GrayLevelNonUniformity,0.7013312235244239,22,0.5015746381712817,8,False
wavelet-LLH_gldm_GrayLevelVariance,0.9514811750527437,22,0.05433832586814826,8,True
wavelet-LLH_gldm_HighGrayLevelEmphasis,0.8213144774285914,22,0.5909874998550221,8,True
wavelet-LLH_gldm_LargeDependenceEmphasis,0.8406769694544335,22,-0.32880835396953006,8,True
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.9381754659553878,22,0.89959937966384,8,True
wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.9586787243744901,22,-0.23512903148287023,8,True
wavelet-LLH_gldm_LowGrayLevelEmphasis,0.8761695441718916,22,-0.10906454441977197,8,True
wavelet-LLH_gldm_SmallDependenceEmphasis,0.7424459271949689,22,-0.2446146185119057,8,False
wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.7063748621184722,22,0.3392829374963352,8,False
wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.6868051262683362,22,-0.12421245973166702,8,False
wavelet-LLH_ngtdm_Busyness,0.6601907315241899,22,0.5302285153895216,8,False
wavelet-LLH_ngtdm_Coarseness,0.6619124249054543,22,0.1420708522437084,8,False
wavelet-LLH_ngtdm_Complexity,0.8529315965559328,22,0.31461219447019784,8,True
wavelet-LLH_ngtdm_Contrast,0.8725968446940953,22,0.015963831075534354,8,True
wavelet-LLH_ngtdm_Strength,0.6889310970332749,22,0.6061874495141157,8,False
wavelet-LHL_shape_Elongation,0.4697598842624501,22,0.5738864996852152,8,False
wavelet-LHL_shape_Flatness,0.616507232972749,22,0.6148435803984232,8,False
wavelet-LHL_shape_LeastAxisLength,0.7669594053436322,22,0.8118146024205378,8,True
wavelet-LHL_shape_MajorAxisLength,0.7644796519635452,22,0.5697862559124197,8,True
wavelet-LHL_shape_Maximum2DDiameterColumn,0.8211426819564499,22,0.4773879265459173,8,True
wavelet-LHL_shape_Maximum2DDiameterRow,0.7385779235397708,22,0.3607357215725509,8,False
wavelet-LHL_shape_Maximum2DDiameterSlice,0.6496447982144226,22,0.5852050439216012,8,False
wavelet-LHL_shape_Maximum3DDiameter,0.739142709602197,22,0.41764856156734387,8,False
wavelet-LHL_shape_MeshVolume,0.7283102577095294,22,0.5641616353792328,8,False
wavelet-LHL_shape_MinorAxisLength,0.6657388317444173,22,0.6521972274917414,8,False
wavelet-LHL_shape_Sphericity,0.5113266810893029,22,0.764270329765584,8,False
wavelet-LHL_shape_SurfaceArea,0.7442170545138365,22,0.7226857197978283,8,False
wavelet-LHL_shape_SurfaceVolumeRatio,0.5015427142356769,22,0.11105134467485078,8,False
wavelet-LHL_shape_VoxelVolume,0.7286509529434513,22,0.5653591439073548,8,False
wavelet-LHL_firstorder_10Percentile,0.6659597030752926,22,0.1528662420382166,8,False
wavelet-LHL_firstorder_90Percentile,0.8205128205128212,22,0.07352941176470584,8,True
wavelet-LHL_firstorder_Energy,0.7280775588246335,22,0.5616168215531725,8,False
wavelet-LHL_firstorder_Entropy,0.6167638467185397,22,-0.07401736186450786,8,False
wavelet-LHL_firstorder_InterquartileRange,0.76466710613052,22,-0.22018348623853212,8,True
wavelet-LHL_firstorder_Kurtosis,0.7354378165738802,22,0.010262617352306134,8,False
wavelet-LHL_firstorder_Maximum,0.8125080871252962,22,-0.05219206680584548,8,True
wavelet-LHL_firstorder_MeanAbsoluteDeviation,0.8436028200541089,22,-0.06640745727095262,8,True
wavelet-LHL_firstorder_Mean,0.6907984314825815,22,-0.019951183470863942,8,False
wavelet-LHL_firstorder_Median,-0.05000000000000054,22,-1.3333333333333333,8,False
wavelet-LHL_firstorder_Minimum,0.8532265725724366,22,0.12398877332012552,8,True
wavelet-LHL_firstorder_Range,0.9038888814975455,22,-0.008720755397846903,8,True
wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation,0.78928706804906,22,-0.001616273132073268,8,True
wavelet-LHL_firstorder_RootMeanSquared,0.7555833873790587,22,-0.2757322048243695,8,True
wavelet-LHL_firstorder_Skewness,0.636157781874498,22,0.4443483796555412,8,False
wavelet-LHL_firstorder_TotalEnergy,0.7280775588246334,22,0.5616168215531727,8,False
wavelet-LHL_firstorder_Uniformity,0.25195877529016947,22,-0.06295757440248459,8,False
wavelet-LHL_firstorder_Variance,0.916409699357657,22,0.08792613265620706,8,True
wavelet-LHL_glcm_Autocorrelation,0.8262704194316888,22,0.24921419012449778,8,True
wavelet-LHL_glcm_ClusterProminence,0.9099525362266832,22,0.3776734193013911,8,True
wavelet-LHL_glcm_ClusterShade,0.8171063874139829,22,0.4812026791281189,8,True
wavelet-LHL_glcm_ClusterTendency,0.9191559816839184,22,0.11635639660373197,8,True
wavelet-LHL_glcm_Contrast,0.8763249885571208,22,0.1673838190761484,8,True
wavelet-LHL_glcm_Correlation,0.3737037781840307,22,-0.003328179390462552,8,False
wavelet-LHL_glcm_DifferenceAverage,0.8070914914191155,22,-0.003263494507528252,8,True
wavelet-LHL_glcm_DifferenceEntropy,0.6089889006013888,22,-0.03938686548061723,8,False
wavelet-LHL_glcm_DifferenceVariance,0.8292933115718584,22,0.2774164952564309,8,True
wavelet-LHL_glcm_Id,0.4333383638083051,22,-0.05756067219579124,8,False
wavelet-LHL_glcm_Idm,0.39854432876122403,22,-0.05616073687963289,8,False
wavelet-LHL_glcm_Idmn,0.8084502374804218,22,0.1986485548189004,8,True
wavelet-LHL_glcm_Idn,0.737331373017448,22,0.2978521373039493,8,False
wavelet-LHL_glcm_Imc1,0.2792108988918792,22,0.3117515234637198,8,False
wavelet-LHL_glcm_Imc2,0.6628482862531464,22,0.7182821478171868,8,False
wavelet-LHL_glcm_InverseVariance,0.8430761544202499,22,-0.0002499657619940745,8,True
wavelet-LHL_glcm_JointAverage,0.8521265675861214,22,0.09081837100762193,8,True
wavelet-LHL_glcm_JointEnergy,0.06946224525466059,22,-0.022858077496975972,8,False
wavelet-LHL_glcm_JointEntropy,0.5660569450587194,22,-0.01718347563134395,8,False
wavelet-LHL_glcm_MCC,0.5383761210236746,22,-0.14409903553776263,8,False
wavelet-LHL_glcm_MaximumProbability,0.07455111423133429,22,-0.01604127697806846,8,False
wavelet-LHL_glcm_SumAverage,0.8521265675861206,22,0.09081837100762358,8,True
wavelet-LHL_glcm_SumEntropy,0.6352082777527958,22,-0.04481195835789948,8,False
wavelet-LHL_glcm_SumSquares,0.9046447450889654,22,0.14311348394665258,8,True
wavelet-LHL_glrlm_GrayLevelNonUniformity,0.6320903627299697,22,0.19903189091748769,8,False
wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,0.31276448930444156,22,-0.06389797955562358,8,False
wavelet-LHL_glrlm_GrayLevelVariance,0.9158537806493934,22,0.1131847270894147,8,True
wavelet-LHL_glrlm_HighGrayLevelRunEmphasis,0.8269316806735516,22,0.24449678612883996,8,True
wavelet-LHL_glrlm_LongRunEmphasis,0.03862780207735751,22,-0.03369471226041525,8,False
wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,0.8459217376570907,22,0.33484437617217355,8,True
wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,0.018726483102205423,22,-0.016851247967314378,8,False
wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,0.12167867904495652,22,-0.0629429280190405,8,False
wavelet-LHL_glrlm_RunEntropy,0.8961596950467834,22,0.2546659492196917,8,True
wavelet-LHL_glrlm_RunLengthNonUniformity,0.7636759924019837,22,0.735726336238556,8,True
wavelet-LHL_glrlm_RunLengthNonUniformityNormalized,0.2736478384026715,22,-0.11467626963338715,8,False
wavelet-LHL_glrlm_RunPercentage,0.18782453969534704,22,-0.08778254168920926,8,False
wavelet-LHL_glrlm_RunVariance,0.02832706551316456,22,-0.027678627869163776,8,False
wavelet-LHL_glrlm_ShortRunEmphasis,0.17138533208642143,22,-0.0845967587334704,8,False
wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis,0.8217566628971589,22,0.2286971894623933,8,True
wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,0.2033225662938089,22,-0.08456432056487205,8,False
wavelet-LHL_glszm_GrayLevelNonUniformity,0.8208922151334126,22,0.8313822291994433,8,True
wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0.28425665681646023,22,-0.024966187248885347,8,False
wavelet-LHL_glszm_GrayLevelVariance,0.8833921372276541,22,0.29810286288458065,8,True
wavelet-LHL_glszm_HighGrayLevelZoneEmphasis,0.8259405996010493,22,0.2166538913396239,8,True
wavelet-LHL_glszm_LargeAreaEmphasis,0.005548337804882941,22,-0.004597020063998244,8,False
wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.39980767092015407,22,0.01683128667468083,8,False
wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis,0.0005893041633427048,22,-0.00033068141555250315,8,False
wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,0.11439631840801685,22,-0.04090141354702943,8,False
wavelet-LHL_glszm_SizeZoneNonUniformity,0.8537695781337178,22,0.8056541005263682,8,True
wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.5092406074992435,22,-0.2381840830381208,8,False
wavelet-LHL_glszm_SmallAreaEmphasis,0.36200214551181553,22,-0.19207337190589094,8,False
wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,0.8090328017899919,22,0.2125331493652188,8,True
wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.2553906928818749,22,-0.04386703226032226,8,False
wavelet-LHL_glszm_ZoneEntropy,0.716829048989199,22,0.47846473404271417,8,False
wavelet-LHL_glszm_ZonePercentage,0.7323367050340117,22,-0.22681745014484328,8,False
wavelet-LHL_glszm_ZoneVariance,0.005568205853364832,22,-0.004636238516928819,8,False
wavelet-LHL_gldm_DependenceEntropy,0.6409633252127364,22,0.6045781245316547,8,False
wavelet-LHL_gldm_DependenceNonUniformity,0.8154597407830089,22,0.804379751215357,8,True
wavelet-LHL_gldm_DependenceNonUniformityNormalized,0.7001275893205552,22,-0.20469587175257092,8,False
wavelet-LHL_gldm_DependenceVariance,0.12879733779913427,22,-0.04897173730642332,8,False
wavelet-LHL_gldm_GrayLevelNonUniformity,0.3946235821467679,22,-0.06286304880278082,8,False
wavelet-LHL_gldm_GrayLevelVariance,0.9164096993576561,22,0.08792613265620644,8,True
wavelet-LHL_gldm_HighGrayLevelEmphasis,0.8269993236101102,22,0.24600055173757696,8,True
wavelet-LHL_gldm_LargeDependenceEmphasis,0.06867723573722426,22,-0.03841174428080158,8,False
wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.8974535714458242,22,0.5541881895622691,8,True
wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.009875462878746952,22,-0.006184724608320419,8,False
wavelet-LHL_gldm_LowGrayLevelEmphasis,0.12514692162664884,22,-0.0645913007207593,8,False
wavelet-LHL_gldm_SmallDependenceEmphasis,0.7190664335462799,22,-0.24452628101171406,8,False
wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.7220246480428828,22,0.12883131961558866,8,False
wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.7243311673805669,22,0.29722282554167617,8,False
wavelet-LHL_ngtdm_Busyness,0.10947727391156473,22,-0.09667627494202,8,False
wavelet-LHL_ngtdm_Coarseness,0.7114526405773737,22,0.39079255884450126,8,False
wavelet-LHL_ngtdm_Complexity,0.8674397782894901,22,0.5812717427188141,8,True
wavelet-LHL_ngtdm_Contrast,0.7311116439892388,22,-0.00561708024993927,8,False
wavelet-LHL_ngtdm_Strength,0.860885520777652,22,-0.3029900656882264,8,True
wavelet-LHH_shape_Elongation,0.4697598842624501,22,0.5738864996852152,8,False
wavelet-LHH_shape_Flatness,0.616507232972749,22,0.6148435803984232,8,False
wavelet-LHH_shape_LeastAxisLength,0.7669594053436322,22,0.8118146024205378,8,True
wavelet-LHH_shape_MajorAxisLength,0.7644796519635452,22,0.5697862559124197,8,True
wavelet-LHH_shape_Maximum2DDiameterColumn,0.8211426819564499,22,0.4773879265459173,8,True
wavelet-LHH_shape_Maximum2DDiameterRow,0.7385779235397708,22,0.3607357215725509,8,False
wavelet-LHH_shape_Maximum2DDiameterSlice,0.6496447982144226,22,0.5852050439216012,8,False
wavelet-LHH_shape_Maximum3DDiameter,0.739142709602197,22,0.41764856156734387,8,False
wavelet-LHH_shape_MeshVolume,0.7283102577095294,22,0.5641616353792328,8,False
wavelet-LHH_shape_MinorAxisLength,0.6657388317444173,22,0.6521972274917414,8,False
wavelet-LHH_shape_Sphericity,0.5113266810893029,22,0.764270329765584,8,False
wavelet-LHH_shape_SurfaceArea,0.7442170545138365,22,0.7226857197978283,8,False
wavelet-LHH_shape_SurfaceVolumeRatio,0.5015427142356769,22,0.11105134467485078,8,False
wavelet-LHH_shape_VoxelVolume,0.7286509529434513,22,0.5653591439073548,8,False
wavelet-LHH_firstorder_10Percentile,0.8398576512455527,22,-0.7652173913043478,8,True
wavelet-LHH_firstorder_90Percentile,0.8429906542056077,22,-0.4848484848484848,8,True
wavelet-LHH_firstorder_Energy,0.7289873505150803,22,0.5660479150606459,8,False
wavelet-LHH_firstorder_Entropy,0.7604850961214296,22,-0.6264252338343171,8,True
wavelet-LHH_firstorder_InterquartileRange,0.788848263254114,22,-1.0940170940170941,8,True
wavelet-LHH_firstorder_Kurtosis,0.7705545220304612,22,0.5890992111799678,8,True
wavelet-LHH_firstorder_Maximum,0.7108787977785042,22,0.23983530622748328,8,False
wavelet-LHH_firstorder_MeanAbsoluteDeviation,0.8686772142897735,22,-0.7541585806639144,8,True
wavelet-LHH_firstorder_Mean,0.09897521768955381,22,-0.1267707991377541,8,False
wavelet-LHH_firstorder_Median,-1.1,22,-1.3333333333333333,8,False
wavelet-LHH_firstorder_Minimum,0.885730149916713,22,-0.19715317612067132,8,True
wavelet-LHH_firstorder_Range,0.8384275860311965,22,0.06573527538324343,8,True
wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation,0.850398060481294,22,-0.7324307174936241,8,True
wavelet-LHH_firstorder_RootMeanSquared,0.6086450081189395,22,-0.27744447304658887,8,False
wavelet-LHH_firstorder_Skewness,0.29337086954622504,22,0.7144754093437208,8,False
wavelet-LHH_firstorder_TotalEnergy,0.7289873505150806,22,0.5660479150606461,8,False
wavelet-LHH_firstorder_Uniformity,0.45865514170180205,22,-0.45535516658113573,8,False
wavelet-LHH_firstorder_Variance,0.8879537163693485,22,-0.6199372851193653,8,True
wavelet-LHH_glcm_Autocorrelation,0.8721418598107935,22,-0.15993478101169026,8,True
wavelet-LHH_glcm_ClusterProminence,0.8664398074953529,22,-0.20898198025319203,8,True
wavelet-LHH_glcm_ClusterShade,0.27278623619154996,22,0.443805258960199,8,False
wavelet-LHH_glcm_ClusterTendency,0.8915524303906803,22,-0.6292995748211792,8,True
wavelet-LHH_glcm_Contrast,0.8807415618929931,22,-0.6142310090918561,8,True
wavelet-LHH_glcm_Correlation,0.5709811699492227,22,0.42179651080109726,8,False
wavelet-LHH_glcm_DifferenceAverage,0.8585948821196865,22,-0.7472217957135255,8,True
wavelet-LHH_glcm_DifferenceEntropy,0.7764799643759025,22,-0.6473582510074504,8,True
wavelet-LHH_glcm_DifferenceVariance,0.8991858866756981,22,-0.5331414302708901,8,True
wavelet-LHH_glcm_Id,0.6508473019724966,22,-0.5955511287432237,8,False
wavelet-LHH_glcm_Idm,0.609474158836228,22,-0.551097933291848,8,False
wavelet-LHH_glcm_Idmn,0.6347058277564213,22,0.250217835032536,8,False
wavelet-LHH_glcm_Idn,0.6315721247571511,22,0.26677140476805417,8,False
wavelet-LHH_glcm_Imc1,0.3747973091718401,22,0.7369670938929139,8,False
wavelet-LHH_glcm_Imc2,0.7262263596439295,22,0.30142789418916077,8,False
wavelet-LHH_glcm_InverseVariance,0.8226358082115552,22,-0.6104918597107036,8,True
wavelet-LHH_glcm_JointAverage,0.8861361125422244,22,-0.19653960437531406,8,True
wavelet-LHH_glcm_JointEnergy,0.16438898907084448,22,-0.24515297920461326,8,False
wavelet-LHH_glcm_JointEntropy,0.7331263504381548,22,-0.5773172975767462,8,False
wavelet-LHH_glcm_MCC,0.5574801743597366,22,0.6791929545430138,8,False
wavelet-LHH_glcm_MaximumProbability,0.17116632941335078,22,-0.24049718698392097,8,False
wavelet-LHH_glcm_SumAverage,0.8861361125422232,22,-0.19653960437531412,8,True
wavelet-LHH_glcm_SumEntropy,0.7346519717510781,22,-0.5536575940110144,8,False
wavelet-LHH_glcm_SumSquares,0.8861549359975897,22,-0.6226971814929112,8,True
wavelet-LHH_glrlm_GrayLevelNonUniformity,0.6145956163508282,22,0.19692057316140857,8,False
wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,0.5621509462366986,22,-0.4742890246934551,8,False
wavelet-LHH_glrlm_GrayLevelVariance,0.8902548507794409,22,-0.6094819243666966,8,True
wavelet-LHH_glrlm_HighGrayLevelRunEmphasis,0.879385247036822,22,-0.166923163889088,8,True
wavelet-LHH_glrlm_LongRunEmphasis,0.12093618160383388,22,-0.361672624895467,8,False
wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis,0.8633145675296344,22,-0.04880462228691184,8,True
wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0.06575814445529408,22,-0.09297663142771084,8,False
wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,0.23326103818743008,22,-0.07108597081314019,8,False
wavelet-LHH_glrlm_RunEntropy,0.8803321948271978,22,-0.5920199742062391,8,True
wavelet-LHH_glrlm_RunLengthNonUniformity,0.7724129779079212,22,0.6512913978717247,8,True
wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,0.5135971032670266,22,-0.5566231431313338,8,False
wavelet-LHH_glrlm_RunPercentage,0.3805463696143863,22,-0.49782143701594705,8,False
wavelet-LHH_glrlm_RunVariance,0.079098605860354,22,-0.3234397868111628,8,False
wavelet-LHH_glrlm_ShortRunEmphasis,0.4101227177404904,22,-0.5004185406738698,8,False
wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis,0.8830559892669564,22,-0.18751553097330892,8,True
wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis,0.2881305658580777,22,-0.05435626531211057,8,False
wavelet-LHH_glszm_GrayLevelNonUniformity,0.7952053005768467,22,0.6641333779600096,8,True
wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,0.47384900854756634,22,-0.22645664085185763,8,False
wavelet-LHH_glszm_GrayLevelVariance,0.9035040178212064,22,-0.35545909781689994,8,True
wavelet-LHH_glszm_HighGrayLevelZoneEmphasis,0.8802677640239487,22,-0.16071346610045592,8,True
wavelet-LHH_glszm_LargeAreaEmphasis,0.03760699864072792,22,-0.0879436388116036,8,False
wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,0.29781376701236195,22,0.04727986940971584,8,False
wavelet-LHH_glszm_LargeAreaLowGrayLevelEmphasis,0.005598477852265738,22,-0.024119843989025194,8,False
