feature,mean_A,std_A
wavelet-LHH_firstorder_90Percentile,82.73660377358489,1.2492789518792042
wavelet-HHH_glszm_GrayLevelVariance,32.87484419085599,13.096818483154575
wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis,0.003229244908531578,0.002875593076892242
wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.002542987539072241,0.002219350080978302
wavelet-HLL_firstorder_RobustMeanAbsoluteDeviation,2.16688942645506,0.39568914176515574
wavelet-HLL_glcm_InverseVariance,0.2427480066719438,0.04031698800206482
wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis,13477.642327999038,11026.47396561942
wavelet-LLH_glcm_Idmn,0.9906915761152982,0.0055220687459833
wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,2.2378086718178007,0.2725526006842283
wavelet-HLL_glcm_Idm,0.23685486716855564,0.04234086899354992
wavelet-LLH_glcm_Idm,0.35820658735928673,0.04785496797147013
wavelet-LHH_firstorder_Range,56.99245283018868,19.848766408668528
wavelet-LLL_firstorder_MeanAbsoluteDeviation,3.0808215553503477,0.2318249312074781
wavelet-LHL_glcm_JointAverage,31.721275673937615,11.89794352871073
wavelet-LLH_firstorder_Entropy,3.657851547262003,0.2963069899740545
wavelet-LHL_glrlm_GrayLevelVariance,19.74451966456317,8.426663343881607
wavelet-HLH_ngtdm_Strength,1.0475694378086082,1.1193336879195874
wavelet-LHL_glcm_Idmn,0.9895202365704142,0.005424160319202397
wavelet-HLH_firstorder_Variance,19.335992706872304,9.79383586812903
wavelet-LLL_gldm_GrayLevelVariance,15.776480964356658,1.8814837627177645
wavelet-LHL_firstorder_Maximum,104.88679245283019,8.12835794728482
wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,764.4369633243417,522.3732564123841
wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,724.7027021440626,471.8172032033482
wavelet-LLH_glrlm_LongRunEmphasis,1.5666090841618678,0.17968599634923427
wavelet-LLH_glcm_MCC,0.46770972607162703,0.12872756308693534
wavelet-HHL_glcm_Autocorrelation,704.4505520944266,467.6650258519979
wavelet-LHH_gldm_HighGrayLevelEmphasis,880.8723638401108,627.3464165606074
wavelet-LHH_glcm_InverseVariance,0.23481181218247385,0.045988341195148164
wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,1470.5113966471463,1162.143345676838
wavelet-HLH_glszm_SmallAreaEmphasis,0.7120638121208085,0.021569488519135534
wavelet-LHH_ngtdm_Complexity,3912.9640448579125,2969.6580305147036
wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,227.370683559392,63.46515274193236
wavelet-LHH_glrlm_RunLengthNonUniformity,9258.008701092316,10166.266107330013
wavelet-HLL_ngtdm_Strength,1.2380404799376292,1.4379113560411714
wavelet-LHH_glcm_SumAverage,55.787158199306496,18.27378082262217
wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,277.61882627039535,85.27831903411445
wavelet-HHL_ngtdm_Complexity,3268.2612877699567,2032.50528783041
wavelet-LHH_glcm_Contrast,35.828063897114646,19.15381595312742
wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis,145.28908164146173,48.076676779472386
wavelet-LLH_glcm_Idn,0.9417533783030342,0.016166971889563692
wavelet-LHL_ngtdm_Complexity,3810.96627063828,2358.7912478121784
wavelet-LLL_glcm_Idn,0.9443147875457845,0.011140260253611051
wavelet-LLH_gldm_DependenceVariance,7.327553001245432,2.4267555269594188
wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,0.07570035331935661,0.015113624304343888
wavelet-LLH_firstorder_Mean,72.98882802264015,0.4268142933123735
wavelet-HLH_gldm_GrayLevelVariance,19.335992706872304,9.79383586812903
wavelet-LHH_glcm_SumSquares,17.811496173798727,9.444258207208225
