feature,mean_A,std_A
log-sigma-3-0-mm-3D_glcm_Autocorrelation,281.1756642203517,174.35573298217975
log-sigma-1-0-mm-3D_glrlm_RunPercentage,0.9011005319698917,0.019299726096168198
log-sigma-3-0-mm-3D_glcm_SumAverage,31.235558483641956,9.891215391512798
log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.524285999399684,0.5747945297180699
log-sigma-3-0-mm-3D_gldm_DependenceVariance,13.135567456311247,4.970068223990118
log-sigma-2-0-mm-3D_glcm_JointEnergy,0.012088638298697092,0.00432664549491359
log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,619.9934523548712,382.6808767180939
log-sigma-2-0-mm-3D_glcm_Idm,0.41786421464464324,0.047591188927370576
log-sigma-3-0-mm-3D_glcm_Idn,0.9491323914846437,0.010239870703631264
log-sigma-2-0-mm-3D_glcm_MaximumProbability,0.030379131561093967,0.011017450026714384
log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.009236987445689042,0.00761683461102002
log-sigma-2-0-mm-3D_firstorder_Skewness,-0.043807448797511805,0.4298830568621146
log-sigma-2-0-mm-3D_firstorder_RootMeanSquared,34.27085136197936,1.6658393775517373
log-sigma-2-0-mm-3D_glcm_DifferenceAverage,1.9075038917979352,0.33106832749662995
log-sigma-2-0-mm-3D_glcm_DifferenceEntropy,2.5104361851217516,0.19297435412648123
log-sigma-1-0-mm-3D_glcm_MaximumProbability,0.020490483246124833,0.005805986504494197
log-sigma-3-0-mm-3D_firstorder_Skewness,-0.21203520225885872,0.4141898760381792
log-sigma-2-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,2.365533885322637,0.5768013762653601
log-sigma-2-0-mm-3D_glcm_Autocorrelation,362.5401576868335,192.23631071380305
log-sigma-2-0-mm-3D_glcm_SumAverage,36.10421059369165,9.919453952810015
log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,1.366272903558459,0.08986742139796532
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,952.3908199909373,786.4619585911959
log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.007821984487169151,0.006257380021070846
log-sigma-2-0-mm-3D_glcm_Id,0.48284529901008355,0.038804288516755436
log-sigma-2-0-mm-3D_firstorder_Minimum,16.90754716981132,4.480664921032085
log-sigma-2-0-mm-3D_glrlm_RunPercentage,0.8357797917627818,0.03523795038619456
log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,1.7786714054533432,0.24710455013072946
log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,3330112.8490501735,13610721.213206181
log-sigma-2-0-mm-3D_glcm_Idmn,0.992782505832408,0.002684761012903315
log-sigma-2-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.008231830047269949,0.005299519244169349
log-sigma-2-0-mm-3D_glrlm_RunEntropy,4.753784051168729,0.17377826623770903
log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.19266415429240008,0.16138678454022237
log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.7388530575401495,0.04767732191898249
log-sigma-2-0-mm-3D_firstorder_Mean,34.02499939121753,1.638027130450287
log-sigma-3-0-mm-3D_ngtdm_Contrast,0.03614166663685332,0.017955810082574478
log-sigma-2-0-mm-3D_ngtdm_Contrast,0.041681752218949104,0.02101708910703325
log-sigma-2-0-mm-3D_glrlm_RunVariance,0.31967247599556453,0.1112933041225249
